N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
10,1,300.0,-0.06349224920347701,0.22139542114585403,0.3610383697161297,0.27987640810418024,2
15,0,1.0,-0.07398656865053932,0.13309169960666323,0.31905641745480096,0.5819799468794508,2
15,1,3.0,-0.10303808006992266,0.33412322001455896,0.27235412844893353,0.5748717797246601,2
15,0,300.0,-0.17435504437540017,0.20667287944261903,0.308346439969002,0.2505868084663335,2
5,1,300.0,-0.19973971011742508,0.1993706141906596,0.31226520321646445,0.30202887305632076,2
5,0,10.0,-0.20695869551558788,0.12852484888096283,0.30992932287302805,0.6031542391565836,2
5,1,30.0,-0.2079196027397595,0.19258801743231546,0.3008538936100018,0.5621494909123805,2
5,0,3.0,-0.2916116453602966,0.15099740815882856,0.3009902099219997,0.6403080461489483,2
5,0,1.0,-0.3212818582786816,0.13626574228139465,0.2923258695389207,0.6570374168821773,2
10,0,300.0,-0.3327952997548258,0.2207381854315631,0.35155883484605394,0.23117232934034304,2
15,1,1.0,-0.3395509521863423,0.5927554092409475,0.24475292302333115,0.7283513535688478,2
5,0,0.1,-0.34027650203315585,0.11897025083821966,0.2846213349035315,0.6683805722504396,2
5,0,0.01,-0.34269614330302445,0.1165020123854823,0.28357541664744607,0.6698127327748135,2
5,0,0.001,-0.34294617740354827,0.11624476049450472,0.2834669624933283,0.6699603542323145,2
5,0,0.0001,-0.34297126598935646,0.11621892637877917,0.2834560768377151,0.6699751626517718,2
5,1,10.0,-0.3481871662696433,0.269600546555378,0.28228113436529395,0.6174350841102754,2
10,1,1.0,-0.3592530242682761,0.2649240031685194,0.2647019966208397,0.6280629013581125,2
5,1,3.0,-0.42107739433230307,0.26818683791013387,0.24733810632382325,0.6619901068840146,2
5,1,1.0,-0.4761845431626378,0.26636722338736407,0.2103433407148913,0.6985430434520445,2
15,1,1000.0,-0.5035254440813077,0.24798174683098884,0.32514082370288905,0.17382376419414694,2
5,1,0.1,-0.5485069018250034,0.27185985223998743,0.16843359066031863,0.7432628934392542,2
5,1,0.01,-0.5617986037064767,0.2729553991472885,0.1616589799596945,0.7511571163502002,2
5,1,0.001,-0.5632454347641168,0.27307148882506305,0.16093698851865748,0.7520104965207894,2
5,1,0.0001,-0.5633914068018689,0.2730831619110937,0.16086431059525846,0.7520965301065892,2
5,0,300.0,-0.653298370336603,0.18328035786401242,0.31393521666036756,0.2196098332207334,2
10,1,1000.0,-0.7536786934698907,0.3022812635832861,0.35762771867240944,0.15513755403640572,2
15,0,1000.0,-0.9611165333092935,0.24201278709546803,0.3120580123294042,0.12746809812402476,2
15,1,0.1,-0.9801376369145851,1.1187379447975103,0.19519158751689145,1.0481169976530094,2
5,1,1000.0,-1.128006766121295,0.3563111917489775,0.3132530340910013,0.14191094184152464,2
15,0,0.1,-1.1458001994414713,0.8657439775837243,0.24232971731490283,0.8282915311060471,2
15,1,0.01,-1.2204535470878486,1.2304678818121417,0.17225397069224474,1.1480247862247674,2
10,0,1000.0,-1.2215129287149604,0.30216545209929113,0.34949982440086325,0.10874698091946466,2
15,1,0.001,-1.2530839083931364,1.2422834690831461,0.16906164002444646,1.1609689144944766,2
15,1,0.0001,-1.2564721476830438,1.2434704208520049,0.16873012632080997,1.1623047189159172,2
15,0,0.01,-1.549337769981651,1.2581995764020208,0.2294560711622594,0.8909642608445092,2
15,0,0.001,-1.5988713030072526,1.3065966568482128,0.22812679070854544,0.8981153009747225,2
15,0,0.0001,-1.603934266431132,1.3115457690718055,0.227993467679207,0.8988404011197353,2
5,0,1000.0,-1.6285181846523464,0.40517772965542465,0.3138620683081897,0.09012342145085014,2
10,1,0.1,-3.7893571663540824,3.6328451335147856,0.152504329055937,1.0774116540619958,2
10,1,0.01,-5.1067093978902145,4.933373255713721,0.14332634825235924,1.2439020473063276,2
10,1,0.0001,-5.1167990440964015,4.941291553609981,0.1448950070156198,1.3076097528851136,2
10,1,0.001,-5.1186629568416135,4.943355906606528,0.14472201936170154,1.2984111823004638,2
