N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
5,1,3.0,-0.8733606013853177,0.30264773448358784,0.10665624907384959,0.6755373461797332,2
5,0,3.0,-0.9774871597066731,0.032094630335856356,0.26518233510549405,0.577597556399828,2
5,1,1.0,-1.0124778439718398,0.3748813878715349,0.1061108517587547,0.7242795543515635,2
5,0,1.0,-1.025508395656653,0.047574462625246006,0.2647805850478667,0.5911313622019837,2
5,0,0.1,-1.0534430733702143,0.05113495879065799,0.26407510569515447,0.5978435285394637,2
5,0,0.01,-1.056550078840377,0.05129242059686545,0.2639761054304768,0.5985407530160243,2
5,0,0.001,-1.0568643980590258,0.05130575739385357,0.26396586770728514,0.5986107580293132,2
5,0,0.0001,-1.056895866729221,0.051307066481326435,0.26396484049586544,0.5986177613821728,2
5,1,0.1,-1.1720270738986436,0.4846365874168076,0.10635600068127508,0.7626230908966818,2
5,1,0.01,-1.1991783901036057,0.5049614261091818,0.10646131501630644,0.7682967575758096,2
5,1,0.001,-1.2021228198233158,0.5071924209751704,0.10647428323952624,0.7689038046785407,2
5,1,0.0001,-1.2024198488955535,0.5074177778318598,0.10647560939954004,0.7689649628783883,2
10,1,0.1,-4.993013191542635,4.703934919406896,0.3949045372746194,1.3947501764477714,2
15,1,0.1,-7.101410052820976,5.892474191240025,0.41904652865107656,1.6763886889087487,2
15,1,0.01,-15.542859775301288,13.831506462536757,0.4451668733217541,2.4159047989629117,2
15,1,0.001,-17.625767071447562,15.850882492858155,0.4481250880644708,2.57923761891531,2
15,1,0.0001,-17.866527324315083,16.085122786653383,0.44842128860449393,2.597678686161152,2
10,1,0.01,-18.822576406480984,18.512587768619397,0.37771555939684104,2.032547816284633,2
10,1,0.0001,-20.588900256378697,20.276464712449435,0.3789136431371299,2.216443850675436,2
10,1,0.001,-20.802912653907843,20.490700838332994,0.37785922253428683,2.197824921134034,2
