rank,feature_index,feature,coef_std,abscoef_std,cluster_size,cluster_root
1260,1769,so W40p0 EOF10 lag20,0.005636734661766846,0.005636734661766846,1,1769
1261,1150,thetao W10p0 EOF1 lag11,-0.005626342689010231,0.005626342689010231,1,1150
1262,46,thetao W60p0 EOF7 lag4,0.005625634638305406,0.005625634638305406,1,46
1263,1510,so W60p0 EOF1 lag21,-0.005623419102613148,0.005623419102613148,1,1510
1264,842,thetao W20p0 EOF3 lag6,-0.005622470848056127,0.005622470848056127,1,842
1265,2035,so W30p0 EOF6 lag21,0.0056050637350511315,0.0056050637350511315,1,2035
1266,656,thetao W30p0 EOF7 lag13,-0.005585009429692142,0.005585009429692142,1,656
1267,1513,so W60p0 EOF4 lag21,-0.005579507931971289,0.005579507931971289,1,1513
1268,1507,so W60p0 EOF8 lag20,0.005577193523885781,0.005577193523885781,1,1507
1269,2008,so W30p0 EOF9 lag18,-0.005576627737817039,0.005576627737817039,1,2008
1270,815,thetao W20p0 EOF6 lag3,-0.005573230761936495,0.005573230761936495,1,815
1271,1207,thetao W10p0 EOF8 lag16,0.005563287349620266,0.005563287349620266,1,1207
1272,465,thetao W40p0 EOF6 lag20,0.005562557191408585,0.005562557191408585,1,465
1273,959,thetao W20p0 EOF10 lag17,-0.005558545841561714,0.005558545841561714,1,959
1274,1947,so W30p0 EOF8 lag12,-0.005557291126015066,0.005557291126015066,1,1947
1275,357,thetao W40p0 EOF8 lag9,0.005547472474151435,0.005547472474151435,1,357
1276,1989,so W30p0 EOF10 lag16,-0.005542737872640799,0.005542737872640799,1,1989
1277,2451,so W10p0 EOF2 lag11,0.0055403227228871,0.0055403227228871,1,2451
1278,1811,so W40p0 EOF2 lag25,0.005526415306867474,0.005526415306867474,1,1811
1279,457,thetao W40p0 EOF8 lag19,0.005520372897975496,0.005520372897975496,1,457
1280,2361,so W10p0 EOF2 lag2,0.0055192247334739375,0.0055192247334739375,1,2361
1281,172,thetao W60p0 EOF3 lag17,-0.00551694132609836,0.00551694132609836,1,172
1282,329,thetao W40p0 EOF10 lag6,0.005513153689812066,0.005513153689812066,1,329
1283,899,thetao W20p0 EOF10 lag11,-0.005509494214298324,0.005509494214298324,1,899
1284,1492,so W60p0 EOF3 lag19,-0.005508709380789964,0.005508709380789964,1,1492
1285,1468,so W60p0 EOF9 lag16,0.005505382871899774,0.005505382871899774,1,1468
1286,1685,so W40p0 EOF6 lag12,0.005487337172115338,0.005487337172115338,1,1685
1287,246,thetao W60p0 EOF7 lag24,0.005485743327086667,0.005485743327086667,1,246
1288,2266,so W20p0 EOF7 lag18,0.00547337899721129,0.00547337899721129,1,2266
1289,387,thetao W40p0 EOF8 lag12,0.005470801976993142,0.005470801976993142,1,387
1290,1793,so W40p0 EOF4 lag23,0.005466996092101321,0.005466996092101321,1,1793
1291,1771,so W40p0 EOF2 lag21,-0.005447354821263975,0.005447354821263975,1,1771
1292,896,thetao W20p0 EOF7 lag11,0.00543781411300408,0.00543781411300408,1,896
1293,1234,thetao W10p0 EOF5 lag19,-0.005435025071058781,0.005435025071058781,1,1234
1294,1662,so W40p0 EOF3 lag10,-0.005428888267610207,0.005428888267610207,1,1662
1295,2137,so W20p0 EOF8 lag5,-0.005428805049946238,0.005428805049946238,1,2137
1296,179,thetao W60p0 EOF10 lag17,0.005422217243420542,0.005422217243420542,1,179
1297,1425,so W60p0 EOF6 lag12,-0.005421936570228801,0.005421936570228801,1,1425
1298,2110,so W20p0 EOF1 lag3,-0.005415889695749014,0.005415889695749014,1,2110
1299,73,thetao W60p0 EOF4 lag7,0.0054123770803941075,0.0054123770803941075,1,73
1300,637,thetao W30p0 EOF8 lag11,-0.005412311636158481,0.005412311636158481,1,637
1301,1495,so W60p0 EOF6 lag19,0.005404566190104948,0.005404566190104948,1,1495
1302,40,thetao W60p0 EOF1 lag4,0.005403706006816483,0.005403706006816483,1,40
1303,1992,so W30p0 EOF3 lag17,0.005400232436338699,0.005400232436338699,1,1992
1304,695,thetao W30p0 EOF6 lag17,-0.0054002237976349295,0.0054002237976349295,1,695
1305,13,thetao W60p0 EOF4 lag1,-0.005398812035572649,0.005398812035572649,1,13
1306,941,thetao W20p0 EOF2 lag16,0.0053910663873218264,0.0053910663873218264,1,941
1307,2349,so W10p0 EOF10 lag0,-0.0053828529098262565,0.0053828529098262565,1,2349
1308,535,thetao W30p0 EOF6 lag1,-0.005375283647395973,0.005375283647395973,1,535
1309,1314,so W60p0 EOF5 lag1,-0.005373577872996245,0.005373577872996245,1,1314
1310,2477,so W10p0 EOF8 lag13,-0.00536944276880696,0.00536944276880696,1,2477
1311,620,thetao W30p0 EOF1 lag10,0.005362255510930453,0.005362255510930453,1,620
1312,1228,thetao W10p0 EOF9 lag18,-0.005358930595067754,0.005358930595067754,1,1228
1313,453,thetao W40p0 EOF4 lag19,-0.005341547310423751,0.005341547310423751,1,453
1314,226,thetao W60p0 EOF7 lag22,0.005336138778816743,0.005336138778816743,1,226
1315,1483,so W60p0 EOF4 lag18,0.005321060712039207,0.005321060712039207,1,1483
1316,2328,so W20p0 EOF9 lag24,0.005319684068160458,0.005319684068160458,1,2328
1317,2335,so W20p0 EOF6 lag25,0.005311272128407967,0.005311272128407967,1,2335
1318,881,thetao W20p0 EOF2 lag10,0.005296937584034007,0.005296937584034007,1,881
1319,846,thetao W20p0 EOF7 lag6,0.005290173336866222,0.005290173336866222,1,846
1320,659,thetao W30p0 EOF10 lag13,-0.005283177275062182,0.005283177275062182,1,659
1321,2465,so W10p0 EOF6 lag12,0.00528153552688578,0.00528153552688578,1,2465
1322,1881,so W30p0 EOF2 lag6,0.005271938849100954,0.005271938849100954,1,1881
1323,1892,so W30p0 EOF3 lag7,0.005267543646301428,0.005267543646301428,1,1892
1324,1605,so W40p0 EOF6 lag4,0.0052648878093767,0.0052648878093767,1,1605
1325,651,thetao W30p0 EOF2 lag13,-0.005259849439328874,0.005259849439328874,1,651
1326,2339,so W20p0 EOF10 lag25,0.005258233599898669,0.005258233599898669,1,2339
1327,2551,so W10p0 EOF2 lag21,-0.005257260109981852,0.005257260109981852,1,2551
1328,969,thetao W20p0 EOF10 lag18,-0.0052489365457354725,0.0052489365457354725,1,969
1329,944,thetao W20p0 EOF5 lag16,0.005246390208193314,0.005246390208193314,1,944
1330,1022,thetao W20p0 EOF3 lag24,0.005240839827273293,0.005240839827273293,1,1022
1331,2273,so W20p0 EOF4 lag19,0.005239320427308827,0.005239320427308827,1,2273
1332,1393,so W60p0 EOF4 lag9,0.005236419580438655,0.005236419580438655,1,1393
1333,494,thetao W40p0 EOF5 lag23,-0.005233153378520167,0.005233153378520167,1,494
1334,964,thetao W20p0 EOF5 lag18,0.005231345709551456,0.005231345709551456,1,964
1335,2133,so W20p0 EOF4 lag5,0.005230954077551914,0.005230954077551914,1,2133
1336,375,thetao W40p0 EOF6 lag11,0.005212405878537288,0.005212405878537288,1,375
1337,1688,so W40p0 EOF9 lag12,0.005211099374124487,0.005211099374124487,1,1688
1338,2196,so W20p0 EOF7 lag11,-0.00520870005131163,0.00520870005131163,1,2196
1339,2407,so W10p0 EOF8 lag6,-0.005197934124765277,0.005197934124765277,1,2407
1340,1576,so W40p0 EOF7 lag1,0.00519569121956397,0.00519569121956397,1,1576
1341,2100,so W20p0 EOF1 lag2,-0.005194001986747386,0.005194001986747386,1,2100
1342,1918,so W30p0 EOF9 lag9,0.005186898553794733,0.005186898553794733,1,1918
1343,126,thetao W60p0 EOF7 lag12,0.005178004121148303,0.005178004121148303,1,126
1344,1217,thetao W10p0 EOF8 lag17,-0.005160097385358366,0.005160097385358366,1,1217
1345,487,thetao W40p0 EOF8 lag22,0.0051314662417852805,0.0051314662417852805,1,487
1346,2310,so W20p0 EOF1 lag23,0.005117707422220794,0.005117707422220794,1,2310
1347,63,thetao W60p0 EOF4 lag6,-0.005110321384260853,0.005110321384260853,1,63
1348,852,thetao W20p0 EOF3 lag7,-0.005097973078801091,0.005097973078801091,1,852
1349,348,thetao W40p0 EOF9 lag8,0.00509450072558041,0.00509450072558041,1,348
1350,1259,thetao W10p0 EOF10 lag21,-0.005088348134561694,0.005088348134561694,1,1259
1351,213,thetao W60p0 EOF4 lag21,-0.0050882172697917245,0.0050882172697917245,1,213
1352,1724,so W40p0 EOF5 lag16,0.005088061630556226,0.005088061630556226,1,1724
1353,1110,thetao W10p0 EOF1 lag7,0.005060318287518378,0.005060318287518378,1,1110
1354,1697,so W40p0 EOF8 lag13,-0.005057555546499921,0.005057555546499921,1,1697
1355,403,thetao W40p0 EOF4 lag14,0.005043165239100027,0.005043165239100027,1,403
1356,611,thetao W30p0 EOF2 lag9,0.005038216078705513,0.005038216078705513,1,611
1357,2174,so W20p0 EOF5 lag9,-0.005036776640119388,0.005036776640119388,1,2174
1358,2375,so W10p0 EOF6 lag3,0.005033636876919846,0.005033636876919846,1,2375
1359,2121,so W20p0 EOF2 lag4,0.005031991657678127,0.005031991657678127,1,2121
1360,738,thetao W30p0 EOF9 lag21,0.005027020778233019,0.005027020778233019,1,738
1361,1638,so W40p0 EOF9 lag7,0.005025791594593502,0.005025791594593502,1,1638
1362,489,thetao W40p0 EOF10 lag22,0.005023483296936925,0.005023483296936925,1,489
1363,1349,so W60p0 EOF10 lag4,-0.005020992121314717,0.005020992121314717,1,1349
1364,769,thetao W30p0 EOF10 lag24,0.005018421252444723,0.005018421252444723,1,769
1365,2362,so W10p0 EOF3 lag2,-0.005014058080618251,0.005014058080618251,1,2362
1366,1021,thetao W20p0 EOF2 lag24,-0.005013960806386584,0.005013960806386584,1,1021
1367,1362,so W60p0 EOF3 lag6,0.005010393055452087,0.005010393055452087,1,1362
1368,318,thetao W40p0 EOF9 lag5,0.005009238061928735,0.005009238061928735,1,318
1369,302,thetao W40p0 EOF3 lag4,-0.004993196408325584,0.004993196408325584,1,302
1370,606,thetao W30p0 EOF7 lag8,-0.00499312390155356,0.00499312390155356,1,606
1371,2148,so W20p0 EOF9 lag6,0.00497901527891161,0.00497901527891161,1,2148
1372,409,thetao W40p0 EOF10 lag14,0.004966714348868183,0.004966714348868183,1,409
1373,2041,so W30p0 EOF2 lag22,-0.004965191269598978,0.004965191269598978,1,2041
1374,307,thetao W40p0 EOF8 lag4,-0.0049536787762178005,0.0049536787762178005,1,307
1375,1710,so W40p0 EOF1 lag15,0.0049534519474740525,0.0049534519474740525,1,1710
1376,298,thetao W40p0 EOF9 lag3,-0.004951188657090709,0.004951188657090709,1,298
1377,569,thetao W30p0 EOF10 lag4,-0.004945858763725817,0.004945858763725817,1,569
1378,1751,so W40p0 EOF2 lag19,0.004943183993713512,0.004943183993713512,1,1751
1379,2036,so W30p0 EOF7 lag21,-0.004941507280303811,0.004941507280303811,1,2036
1380,2351,so W10p0 EOF2 lag1,-0.004937018875245928,0.004937018875245928,1,2351
1381,1815,so W40p0 EOF6 lag25,0.004936396493582241,0.004936396493582241,1,1815
1382,2153,so W20p0 EOF4 lag7,0.004921777510294405,0.004921777510294405,1,2153
1383,2406,so W10p0 EOF7 lag6,-0.004915172314839984,0.004915172314839984,1,2406
1384,1420,so W60p0 EOF1 lag12,0.0049141698746719645,0.0049141698746719645,1,1420
1385,1275,thetao W10p0 EOF6 lag23,-0.0048933678843203115,0.0048933678843203115,1,1275
1386,1661,so W40p0 EOF2 lag10,0.0048909207608367495,0.0048909207608367495,1,1661
1387,1253,thetao W10p0 EOF4 lag21,-0.004890665851204712,0.004890665851204712,1,1253
1388,1607,so W40p0 EOF8 lag4,-0.004886857354554712,0.004886857354554712,1,1607
1389,480,thetao W40p0 EOF1 lag22,0.004877657354769848,0.004877657354769848,1,480
1390,143,thetao W60p0 EOF4 lag14,-0.004874528450627362,0.004874528450627362,1,143
1391,463,thetao W40p0 EOF4 lag20,-0.004863260843909292,0.004863260843909292,1,463
1392,1806,so W40p0 EOF7 lag24,0.004862271300382688,0.004862271300382688,1,1806
1393,1504,so W60p0 EOF5 lag20,-0.004859949328435564,0.004859949328435564,1,1504
1394,2445,so W10p0 EOF6 lag10,-0.004857316659942926,0.004857316659942926,1,2445
1395,2150,so W20p0 EOF1 lag7,-0.004849557033200066,0.004849557033200066,1,2150
1396,1073,thetao W10p0 EOF4 lag3,0.004841472843245317,0.004841472843245317,1,1073
1397,1383,so W60p0 EOF4 lag8,-0.004837010158758499,0.004837010158758499,1,1383
1398,2418,so W10p0 EOF9 lag7,0.004831727911363795,0.004831727911363795,1,2418
1399,1128,thetao W10p0 EOF9 lag8,0.004826839967419809,0.004826839967419809,1,1128
1400,544,thetao W30p0 EOF5 lag2,-0.004821839333773388,0.004821839333773388,1,544
1401,1672,so W40p0 EOF3 lag11,-0.0048203471843222745,0.0048203471843222745,1,1672
1402,436,thetao W40p0 EOF7 lag17,0.0048163812294322985,0.0048163812294322985,1,436
1403,1147,thetao W10p0 EOF8 lag10,-0.004815980195264223,0.004815980195264223,1,1147
1404,1998,so W30p0 EOF9 lag17,0.004803856139629257,0.004803856139629257,1,1998
1405,368,thetao W40p0 EOF9 lag10,0.0047986216844228815,0.0047986216844228815,1,368
1406,2283,so W20p0 EOF4 lag20,-0.004793636884842936,0.004793636884842936,1,2283
1407,2260,so W20p0 EOF1 lag18,0.0047925907258625075,0.0047925907258625075,1,2260
1408,316,thetao W40p0 EOF7 lag5,-0.004788197537389009,0.004788197537389009,1,316
1409,1516,so W60p0 EOF7 lag21,0.004787841970046608,0.004787841970046608,1,1516
1410,2578,so W10p0 EOF9 lag23,-0.004785485071540104,0.004785485071540104,1,2578
1411,1329,so W60p0 EOF10 lag2,0.004783229325844959,0.004783229325844959,1,1329
1412,1132,thetao W10p0 EOF3 lag9,-0.004782875633761023,0.004782875633761023,1,1132
1413,87,thetao W60p0 EOF8 lag8,-0.004781734139229755,0.004781734139229755,1,87
1414,454,thetao W40p0 EOF5 lag19,0.004781415293997982,0.004781415293997982,1,454
1415,53,thetao W60p0 EOF4 lag5,-0.004768318677674316,0.004768318677674316,1,53
1416,1564,so W40p0 EOF5 lag0,0.004764218996517769,0.004764218996517769,1,1564
1417,1209,thetao W10p0 EOF10 lag16,0.004748510957161496,0.004748510957161496,1,1209
1418,579,thetao W30p0 EOF10 lag5,-0.004744617935992673,0.004744617935992673,1,579
1419,1002,thetao W20p0 EOF3 lag22,0.004734616056307206,0.004734616056307206,1,1002
1420,1434,so W60p0 EOF5 lag13,-0.004732976569634815,0.004732976569634815,1,1434
1421,2270,so W20p0 EOF1 lag19,0.004728373558045648,0.004728373558045648,1,2270
1422,559,thetao W30p0 EOF10 lag3,0.004715090198722507,0.004715090198722507,1,559
1423,257,thetao W60p0 EOF8 lag25,-0.00471492864075195,0.00471492864075195,1,257
1424,1341,so W60p0 EOF2 lag4,0.004710560543826044,0.004710560543826044,1,1341
1425,1229,thetao W10p0 EOF10 lag18,0.004709083283736802,0.004709083283736802,1,1229
1426,1124,thetao W10p0 EOF5 lag8,-0.004708757140373835,0.004708757140373835,1,1124
1427,581,thetao W30p0 EOF2 lag6,0.004708294029119643,0.004708294029119643,1,581
1428,745,thetao W30p0 EOF6 lag22,-0.004703039385312439,0.004703039385312439,1,745
1429,730,thetao W30p0 EOF1 lag21,0.004700870233478601,0.004700870233478601,1,730
1430,2209,so W20p0 EOF10 lag12,-0.004696552844174986,0.004696552844174986,1,2209
1431,2582,so W10p0 EOF3 lag24,0.004687653078179584,0.004687653078179584,1,2582
1432,837,thetao W20p0 EOF8 lag5,0.004684343139199644,0.004684343139199644,1,837
1433,382,thetao W40p0 EOF3 lag12,-0.004672021285373258,0.004672021285373258,1,382
1434,1721,so W40p0 EOF2 lag16,0.004654994912574857,0.004654994912574857,1,1721
1435,1583,so W40p0 EOF4 lag2,0.004650707464448549,0.004650707464448549,1,1583
1436,2494,so W10p0 EOF5 lag15,0.004649430178123024,0.004649430178123024,1,2494
1437,1950,so W30p0 EOF1 lag13,0.004646735199201696,0.004646735199201696,1,1950
1438,761,thetao W30p0 EOF2 lag24,-0.004646649162580949,0.004646649162580949,1,761
1439,2522,so W10p0 EOF3 lag18,-0.004637708538017888,0.004637708538017888,1,2522
1440,1984,so W30p0 EOF5 lag16,-0.004632735535664497,0.004632735535664497,1,1984
1441,1412,so W60p0 EOF3 lag11,0.004628775305875489,0.004628775305875489,1,1412
1442,1524,so W60p0 EOF5 lag22,-0.004622856270818902,0.004622856270818902,1,1524
1443,402,thetao W40p0 EOF3 lag14,-0.004620341555469736,0.004620341555469736,1,402
1444,2316,so W20p0 EOF7 lag23,0.004613129986343326,0.004613129986343326,1,2316
1445,988,thetao W20p0 EOF9 lag20,-0.004604758624883601,0.004604758624883601,1,988
1446,830,thetao W20p0 EOF1 lag5,0.004601375164690395,0.004601375164690395,1,830
1447,490,thetao W40p0 EOF1 lag23,0.004596757449482615,0.004596757449482615,1,490
1448,2226,so W20p0 EOF7 lag14,0.004596585769031262,0.004596585769031262,1,2226
1449,1074,thetao W10p0 EOF5 lag3,-0.004581670549292303,0.004581670549292303,1,1074
1450,1175,thetao W10p0 EOF6 lag13,-0.0045811887225288015,0.0045811887225288015,1,1175
1451,1497,so W60p0 EOF8 lag19,0.004574017082298627,0.004574017082298627,1,1497
1452,2466,so W10p0 EOF7 lag12,-0.004573680836861231,0.004573680836861231,1,2466
1453,2456,so W10p0 EOF7 lag11,0.004566185588991269,0.004566185588991269,1,2456
1454,284,thetao W40p0 EOF5 lag2,-0.004564257001433926,0.004564257001433926,1,284
1455,1739,so W40p0 EOF10 lag17,0.00455885805937081,0.00455885805937081,1,1739
1456,1304,so W60p0 EOF5 lag0,-0.004557342499249432,0.004557342499249432,1,1304
1457,2028,so W30p0 EOF9 lag20,-0.0045561638618199125,0.0045561638618199125,1,2028
1458,2580,so W10p0 EOF1 lag24,-0.004555968098020175,0.004555968098020175,1,2580
1459,976,thetao W20p0 EOF7 lag19,0.004536490595685928,0.004536490595685928,1,976
1460,2510,so W10p0 EOF1 lag17,0.0045359361018311355,0.0045359361018311355,1,2510
1461,2256,so W20p0 EOF7 lag17,0.004533675770015376,0.004533675770015376,1,2256
1462,1873,so W30p0 EOF4 lag5,0.004521808732429181,0.004521808732429181,1,1873
1463,1955,so W30p0 EOF6 lag13,-0.004519775189186847,0.004519775189186847,1,1955
1464,1657,so W40p0 EOF8 lag9,-0.004504542727200559,0.004504542727200559,1,1657
1465,898,thetao W20p0 EOF9 lag11,-0.004501672443205213,0.004501672443205213,1,898
1466,493,thetao W40p0 EOF4 lag23,-0.004498845802665316,0.004498845802665316,1,493
1467,1790,so W40p0 EOF1 lag23,0.004495838470257197,0.004495838470257197,1,1790
1468,442,thetao W40p0 EOF3 lag18,-0.004490225906057276,0.004490225906057276,1,442
1469,1500,so W60p0 EOF1 lag20,-0.004477651383746137,0.004477651383746137,1,1500
1470,1431,so W60p0 EOF2 lag13,-0.004476976253957683,0.004476976253957683,1,1431
1471,1401,so W60p0 EOF2 lag10,-0.004475300026764456,0.004475300026764456,1,1401
1472,169,thetao W60p0 EOF10 lag16,0.004465800249437104,0.004465800249437104,1,169
1473,343,thetao W40p0 EOF4 lag8,0.004465114232036606,0.004465114232036606,1,343
1474,1762,so W40p0 EOF3 lag20,0.004464910699055937,0.004464910699055937,1,1762
1475,127,thetao W60p0 EOF8 lag12,-0.004462958149431103,0.004462958149431103,1,127
1476,23,thetao W60p0 EOF4 lag2,-0.00445876761851224,0.00445876761851224,1,23
1477,1009,thetao W20p0 EOF10 lag22,-0.004456866060302831,0.004456866060302831,1,1009
1478,834,thetao W20p0 EOF5 lag5,-0.0044455915291407525,0.0044455915291407525,1,834
1479,2320,so W20p0 EOF1 lag24,0.004428343997076141,0.004428343997076141,1,2320
1480,482,thetao W40p0 EOF3 lag22,0.004422018025888828,0.004422018025888828,1,482
1481,986,thetao W20p0 EOF7 lag20,0.004415646342346711,0.004415646342346711,1,986
1482,2141,so W20p0 EOF2 lag6,-0.004414382098451722,0.004414382098451722,1,2141
1483,1527,so W60p0 EOF8 lag22,0.004403819611788733,0.004403819611788733,1,1527
1484,2202,so W20p0 EOF3 lag12,-0.004392497402674945,0.004392497402674945,1,2202
1485,1441,so W60p0 EOF2 lag14,-0.004389068263124695,0.004389068263124695,1,1441
1486,2483,so W10p0 EOF4 lag14,-0.00437682505811154,0.00437682505811154,1,2483
1487,1704,so W40p0 EOF5 lag14,0.004375715135858519,0.004375715135858519,1,1704
1488,1601,so W40p0 EOF2 lag4,0.00435193079004993,0.00435193079004993,1,1601
1489,1109,thetao W10p0 EOF10 lag6,-0.004351889324969221,0.004351889324969221,1,1109
1490,2173,so W20p0 EOF4 lag9,0.004350752091486919,0.004350752091486919,1,2173
1491,1368,so W60p0 EOF9 lag6,0.004349673101054872,0.004349673101054872,1,1368
1492,644,thetao W30p0 EOF5 lag12,0.004342526133251625,0.004342526133251625,1,644
1493,1059,thetao W10p0 EOF10 lag1,-0.004340092148340201,0.004340092148340201,1,1059
1494,1985,so W30p0 EOF6 lag16,0.004331815159263504,0.004331815159263504,1,1985
1495,2206,so W20p0 EOF7 lag12,-0.004331168142606837,0.004331168142606837,1,2206
1496,2086,so W20p0 EOF7 lag0,-0.00432280900356576,0.00432280900356576,1,2086
1497,2224,so W20p0 EOF5 lag14,0.004314751552127964,0.004314751552127964,1,2224
1498,2396,so W10p0 EOF7 lag5,-0.004314749071460757,0.004314749071460757,1,2396
1499,255,thetao W60p0 EOF6 lag25,-0.004310309003013354,0.004310309003013354,1,255
1500,794,thetao W20p0 EOF5 lag1,-0.004308054656733768,0.004308054656733768,1,794
1501,2323,so W20p0 EOF4 lag24,0.004307686180425517,0.004307686180425517,1,2323
1502,1475,so W60p0 EOF6 lag17,0.004305220745802629,0.004305220745802629,1,1475
1503,2454,so W10p0 EOF5 lag11,-0.004299789736589079,0.004299789736589079,1,2454
1504,737,thetao W30p0 EOF8 lag21,-0.004297503284569101,0.004297503284569101,1,737
1505,2545,so W10p0 EOF6 lag20,-0.004288090668169009,0.004288090668169009,1,2545
1506,865,thetao W20p0 EOF6 lag8,-0.0042836718138082,0.0042836718138082,1,865
1507,244,thetao W60p0 EOF5 lag24,0.004279719433228083,0.004279719433228083,1,244
1508,2340,so W10p0 EOF1 lag0,-0.004276324094400524,0.004276324094400524,1,2340
1509,2360,so W10p0 EOF1 lag2,-0.004270435305766342,0.004270435305766342,1,2360
1510,2356,so W10p0 EOF7 lag1,0.004270368226800149,0.004270368226800149,1,2356
1511,634,thetao W30p0 EOF5 lag11,0.004269667381836072,0.004269667381836072,1,634
1512,992,thetao W20p0 EOF3 lag21,-0.004268368248535316,0.004268368248535316,1,992
1513,1633,so W40p0 EOF4 lag7,-0.004262320376101886,0.004262320376101886,1,1633
1514,1189,thetao W10p0 EOF10 lag14,0.00425157427053464,0.00425157427053464,1,1189
1515,2453,so W10p0 EOF4 lag11,0.004223796720922434,0.004223796720922434,1,2453
1516,704,thetao W30p0 EOF5 lag18,0.004223198796948291,0.004223198796948291,1,704
1517,2597,so W10p0 EOF8 lag25,-0.004219749107160118,0.004219749107160118,1,2597
1518,987,thetao W20p0 EOF8 lag20,0.004219479532814144,0.004219479532814144,1,987
1519,2254,so W20p0 EOF5 lag17,0.004218705621567683,0.004218705621567683,1,2254
1520,466,thetao W40p0 EOF7 lag20,-0.0042145130133836375,0.0042145130133836375,1,466
1521,1690,so W40p0 EOF1 lag13,0.0042089808675998715,0.0042089808675998715,1,1690
1522,2332,so W20p0 EOF3 lag25,-0.004207795597635872,0.004207795597635872,1,2332
1523,205,thetao W60p0 EOF6 lag20,-0.004194683980481574,0.004194683980481574,1,205
1524,447,thetao W40p0 EOF8 lag18,0.004183329645630286,0.004183329645630286,1,447
1525,2253,so W20p0 EOF4 lag17,-0.004177792914668111,0.004177792914668111,1,2253
1526,232,thetao W60p0 EOF3 lag23,-0.00417514014313524,0.00417514014313524,1,232
1527,2282,so W20p0 EOF3 lag20,-0.004165796888140209,0.004165796888140209,1,2282
1528,1038,thetao W20p0 EOF9 lag25,-0.004154785215661816,0.004154785215661816,1,1038
1529,1019,thetao W20p0 EOF10 lag23,-0.004153073782172935,0.004153073782172935,1,1019
1530,832,thetao W20p0 EOF3 lag5,-0.0041453856483777375,0.0041453856483777375,1,832
1531,1714,so W40p0 EOF5 lag15,0.0041281508768116724,0.0041281508768116724,1,1714
1532,42,thetao W60p0 EOF3 lag4,-0.004125721325978849,0.004125721325978849,1,42
1533,1310,so W60p0 EOF1 lag1,0.004117553301172627,0.004117553301172627,1,1310
1534,2049,so W30p0 EOF10 lag22,-0.004114943365201436,0.004114943365201436,1,2049
1535,1932,so W30p0 EOF3 lag11,0.004102659835564534,0.004102659835564534,1,1932
1536,497,thetao W40p0 EOF8 lag23,-0.004101446291638415,0.004101446291638415,1,497
1537,770,thetao W30p0 EOF1 lag25,-0.004101248273863159,0.004101248273863159,1,770
1538,229,thetao W60p0 EOF10 lag22,0.00409314563112761,0.00409314563112761,1,229
1539,1655,so W40p0 EOF6 lag9,0.0040912311813642455,0.0040912311813642455,1,1655
1540,2513,so W10p0 EOF4 lag17,0.004089549210863032,0.004089549210863032,1,2513
1541,1427,so W60p0 EOF8 lag12,0.004074734968876834,0.004074734968876834,1,1427
1542,459,thetao W40p0 EOF10 lag19,-0.004073469932892094,0.004073469932892094,1,459
1543,1473,so W60p0 EOF4 lag17,0.004072336190284601,0.004072336190284601,1,1473
1544,1409,so W60p0 EOF10 lag10,0.004069766918005697,0.004069766918005697,1,1409
1545,2512,so W10p0 EOF3 lag17,-0.004064500943804753,0.004064500943804753,1,2512
1546,250,thetao W60p0 EOF1 lag25,0.004053540070071119,0.004053540070071119,1,250
1547,1030,thetao W20p0 EOF1 lag25,-0.004053265850693306,0.004053265850693306,1,1030
1548,2333,so W20p0 EOF4 lag25,-0.004046217907479656,0.004046217907479656,1,2333
1549,1100,thetao W10p0 EOF1 lag6,-0.004032865265330996,0.004032865265330996,1,1100
1550,2433,so W10p0 EOF4 lag9,-0.004032821187833047,0.004032821187833047,1,2433
1551,97,thetao W60p0 EOF8 lag9,0.004027963918468114,0.004027963918468114,1,97
1552,549,thetao W30p0 EOF10 lag2,0.004020597451712357,0.004020597451712357,1,549
1553,2322,so W20p0 EOF3 lag24,0.004016674360021679,0.004016674360021679,1,2322
1554,156,thetao W60p0 EOF7 lag15,-0.0040159600427295316,0.0040159600427295316,1,156
1555,2055,so W30p0 EOF6 lag23,0.0040123284686116294,0.0040123284686116294,1,2055
1556,1520,so W60p0 EOF1 lag22,-0.004006560304461445,0.004006560304461445,1,1520
1557,1977,so W30p0 EOF8 lag15,0.004005569733148935,0.004005569733148935,1,1977
1558,1066,thetao W10p0 EOF7 lag2,0.004003927069004127,0.004003927069004127,1,1066
1559,1280,thetao W10p0 EOF1 lag24,0.004000878361793032,0.004000878361793032,1,1280
1560,1912,so W30p0 EOF3 lag9,0.003998081314177701,0.003998081314177701,1,1912
1561,2399,so W10p0 EOF10 lag5,-0.003996546252797983,0.003996546252797983,1,2399
1562,1155,thetao W10p0 EOF6 lag11,-0.003983157217061834,0.003983157217061834,1,1155
1563,1290,thetao W10p0 EOF1 lag25,0.0039688725138007554,0.0039688725138007554,1,1290
1564,1466,so W60p0 EOF7 lag16,-0.003968858535479767,0.003968858535479767,1,1466
1565,440,thetao W40p0 EOF1 lag18,0.00396833697613251,0.00396833697613251,1,440
1566,1509,so W60p0 EOF10 lag20,0.003967771913992805,0.003967771913992805,1,1509
1567,320,thetao W40p0 EOF1 lag6,-0.003962794592435323,0.003962794592435323,1,320
1568,2410,so W10p0 EOF1 lag7,0.00395798902410035,0.00395798902410035,1,2410
1569,427,thetao W40p0 EOF8 lag16,-0.003955780484269389,0.003955780484269389,1,427
1570,223,thetao W60p0 EOF4 lag22,-0.003954228327772534,0.003954228327772534,1,223
