var,lon,mode,lag,corr,abs_corr
so,W20p0,9,15,-0.5121695325025357,0.5121695325025357
thetao,W30p0,10,18,-0.511516427934468,0.511516427934468
thetao,W20p0,5,25,0.5114142555277487,0.5114142555277487
so,W10p0,7,8,-0.5096317772140944,0.5096317772140944
so,W10p0,4,0,0.5088897173432689,0.5088897173432689
thetao,W10p0,3,20,0.5080902585127492,0.5080902585127492
thetao,W10p0,3,10,0.5079721368634555,0.5079721368634555
thetao,W30p0,1,2,-0.5077983688912943,0.5077983688912943
so,W10p0,7,21,-0.507098724955222,0.507098724955222
so,W60p0,2,5,-0.5069690498678701,0.5069690498678701
so,W40p0,2,14,0.5061914325896535,0.5061914325896535
thetao,W40p0,1,7,-0.5060725841957928,0.5060725841957928
so,W40p0,1,12,-0.5056656381346923,0.5056656381346923
thetao,W20p0,3,25,0.5049072670105839,0.5049072670105839
thetao,W30p0,1,15,-0.5040312576973353,0.5040312576973353
so,W30p0,2,12,-0.5036711725721877,0.5036711725721877
thetao,W10p0,4,5,-0.5027894550332122,0.5027894550332122
thetao,W20p0,8,11,0.5027137748645175,0.5027137748645175
thetao,W10p0,4,6,-0.5026436628100344,0.5026436628100344
thetao,W40p0,4,12,-0.5023572527033138,0.5023572527033138
thetao,W40p0,2,7,-0.5014199977200506,0.5014199977200506
so,W10p0,7,18,-0.5013895604887083,0.5013895604887083
so,W40p0,3,7,-0.5011781150034603,0.5011781150034603
so,W20p0,1,13,0.5001973849821297,0.5001973849821297
so,W60p0,2,1,-0.499726179950014,0.499726179950014
so,W20p0,1,14,0.49933267357608163,0.49933267357608163
thetao,W10p0,3,17,0.4992047111679933,0.4992047111679933
so,W20p0,4,3,0.49854748868483706,0.49854748868483706
so,W20p0,4,8,0.4980944812076787,0.4980944812076787
so,W60p0,1,2,0.49759399215315053,0.49759399215315053
thetao,W40p0,1,5,-0.49711213032822454,0.49711213032822454
so,W30p0,1,12,0.4969627475412079,0.4969627475412079
thetao,W30p0,10,13,-0.4960239890690641,0.4960239890690641
thetao,W10p0,3,15,0.49592293747552224,0.49592293747552224
so,W20p0,6,23,0.49554823044522633,0.49554823044522633
thetao,W60p0,4,19,-0.49527518285711786,0.49527518285711786
thetao,W20p0,5,12,0.4952197741064851,0.4952197741064851
so,W10p0,4,7,0.49502788866660397,0.49502788866660397
so,W20p0,7,9,0.49500615575700996,0.49500615575700996
thetao,W60p0,4,14,-0.4947329607194253,0.4947329607194253
so,W30p0,2,15,-0.49453113691664763,0.49453113691664763
thetao,W40p0,4,23,-0.4944596281492788,0.4944596281492788
so,W60p0,1,3,0.4943424125640184,0.4943424125640184
thetao,W30p0,5,21,0.4932677402023105,0.4932677402023105
thetao,W30p0,10,19,-0.49260617759890096,0.49260617759890096
so,W40p0,1,17,-0.49258506995672274,0.49258506995672274
thetao,W10p0,6,18,-0.4925473904588633,0.4925473904588633
so,W30p0,9,1,0.49193599047592573,0.49193599047592573
so,W30p0,9,7,0.4919259987725623,0.4919259987725623
so,W30p0,3,1,0.4918241543463136,0.4918241543463136
thetao,W10p0,3,18,0.4917883684268257,0.4917883684268257
so,W40p0,5,3,-0.49161619878293433,0.49161619878293433
thetao,W10p0,3,11,0.4906813694318029,0.4906813694318029
thetao,W40p0,4,4,-0.4900199701677536,0.4900199701677536
so,W20p0,7,10,0.48965037237515274,0.48965037237515274
thetao,W20p0,4,6,0.48927531788465495,0.48927531788465495
thetao,W40p0,1,6,-0.48924440822680687,0.48924440822680687
thetao,W40p0,8,17,-0.4891623461046691,0.4891623461046691
so,W40p0,1,5,-0.4891021249520168,0.4891021249520168
thetao,W20p0,5,11,0.4889212889189371,0.4889212889189371
so,W20p0,10,9,-0.4879677891072403,0.4879677891072403
thetao,W40p0,1,17,-0.48774632873565904,0.48774632873565904
