year,amoc_true,amoc_pred,is_used,is_train,is_test,split_year,alpha,test_r2,model,target,mode,features
2003,18.744518280029297,-0.006006323026712858,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2004,18.728219985961914,-0.1862286288738685,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2005,18.889156341552734,-0.032691099908153026,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2006,18.379650115966797,-0.09184957932913643,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2007,18.197547912597656,-0.022389282691966276,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2008,17.91448211669922,-0.11549753722731745,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2009,17.730649948120117,-0.23458349669821418,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2010,17.980403900146484,-0.41014592151006424,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2011,17.732059478759766,-0.2749608987959856,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2012,17.89269256591797,-0.4580354904686296,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2013,17.904882431030273,-0.5692222397743949,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2014,17.82219696044922,-0.5644260597560103,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
