N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform,score
5,0,0.003,0.07779357324070231,0.15469726581225876,0.36406495806445055,0.5356616601338483,5.0,12.0,6,0,none,diff1,diff1,0.039028120158144386
5,0,0.001,0.077790613185732,0.1546980219020131,0.364063115882937,0.5356626187109063,5.0,12.0,6,0,none,diff1,diff1,0.03902694898057141
5,0,0.0003,0.07778957708128857,0.15469828657094883,0.36406247106565415,0.5356629542326246,5.0,12.0,6,0,none,diff1,diff1,0.03902653902849135
5,0,0.0001,0.07778928104333216,0.15469836219421904,0.36406228682702513,0.5356630500978538,5.0,12.0,6,0,none,diff1,diff1,0.0390264218955228
10,1,30.0,0.02520340302796087,0.16972270954535504,0.3189481628072875,0.5965826766926643,27.0,15.0,6,0,none,diff1,diff1,0.0365560364921525
30,0,30.0,0.07248370596272942,0.15029637945151342,0.34603256632274243,0.5547898605112838,30.0,14.666666666666666,6,0,none,diff1,diff1,0.034385468680641074
15,0,30.0,0.1081764173826519,0.25952204024724307,0.339811432185767,0.5306920142114936,15.0,14.0,6,0,none,diff1,diff1,0.011295842133812517
15,0,10.0,0.08921714301811239,0.26667281416140026,0.32201147738650465,0.5449232507165348,15.0,14.0,6,0,none,diff1,diff1,0.0034577528880790354
15,0,3.0,0.07090321877466077,0.26524867462435,0.306593874044243,0.556323425368712,15.0,14.0,6,0,none,diff1,diff1,-0.003979728197658572
15,0,1.0,0.0627193250413407,0.2635322053917101,0.30009182092602044,0.5610916349725352,15.0,14.0,6,0,none,diff1,diff1,-0.007144034593204895
15,0,0.3,0.05937342601390461,0.2627077637757537,0.2974958928030978,0.5629984442262063,15.0,14.0,6,0,none,diff1,diff1,-0.008405196238557788
15,0,0.1,0.05836403153834505,0.2624472943560215,0.2967196252855739,0.5635692887933196,15.0,14.0,6,0,none,diff1,diff1,-0.0087818725591024
15,0,0.03,0.05800482497896194,0.26235337052645463,0.296444139779761,0.5637719551974401,15.0,14.0,6,0,none,diff1,diff1,-0.008915491582030977
15,0,0.01,0.05790162158895873,0.26232626807555387,0.2963650637050691,0.5638301373703027,15.0,14.0,6,0,none,diff1,diff1,-0.008953840135718982
15,0,0.003,0.05786543991210354,0.2623167540238508,0.29633734848553944,0.5638505304121028,15.0,14.0,6,0,none,diff1,diff1,-0.008967280225988583
15,0,0.001,0.057855096519677573,0.26231403303390266,0.2963294261709458,0.5638563597883258,15.0,14.0,6,0,none,diff1,diff1,-0.008971121977226104
15,0,0.0003,0.05785147572609591,0.2623130804048749,0.29632665297421973,0.5638584003633998,15.0,14.0,6,0,none,diff1,diff1,-0.008972466771400345
15,0,0.0001,0.05785044115589818,0.2623128081982392,0.29632586059547245,0.563858983412796,15.0,14.0,6,0,none,diff1,diff1,-0.008972851015570271
10,0,30.0,0.01954816023463753,0.18483072860215372,0.3008096379488103,0.5397427740396089,10.0,14.0,6,0,none,diff1,diff1,-0.021370420223463416
10,0,10.0,0.014720682538390872,0.18196632501357765,0.2945606472895952,0.5401810242275481,10.0,14.0,6,0,none,diff1,diff1,-0.02731263575112114
10,0,3.0,0.011095840237274687,0.1804324592794079,0.2903568718587131,0.5410419085156247,10.0,14.0,6,0,none,diff1,diff1,-0.030913792180349564
10,0,1.0,0.009689643974547116,0.17989385534079913,0.28879089496729193,0.5414470319804048,10.0,14.0,6,0,none,diff1,diff1,-0.03219618264642471
10,0,0.3,0.009145477112025402,0.17969088189243487,0.28819292718182626,0.5416125453960862,10.0,14.0,6,0,none,diff1,diff1,-0.03267829104091341
10,0,0.1,0.008984550021402896,0.1796313529867583,0.2880168995672204,0.5416623704441005,10.0,14.0,6,0,none,diff1,diff1,-0.032819441121909265
10,0,0.03,0.008927633900160456,0.1796103502340105,0.28795472955572426,0.5416800862667398,10.0,14.0,6,0,none,diff1,diff1,-0.03286921005755783
10,0,0.01,0.0089113152362816,0.17960433329504474,0.2879369128452289,0.54168517463679,10.0,14.0,6,0,none,diff1,diff1,-0.03288346490901811
10,0,0.003,0.008905597707688803,0.1796022256637408,0.2879306713251513,0.541686958381858,10.0,14.0,6,0,none,diff1,diff1,-0.032888457807548066
10,0,0.001,0.008903963556445071,0.17960162332101914,0.28792888749307705,0.5416874682917786,10.0,14.0,6,0,none,diff1,diff1,-0.032889884702677896
10,0,0.0003,0.008903391543466385,0.17960141248401326,0.2879282630950683,0.541687646788452,10.0,14.0,6,0,none,diff1,diff1,-0.03289038415301526
10,0,0.0001,0.008903228105468064,0.17960135224324442,0.28792808469022896,0.5416876977901876,10.0,14.0,6,0,none,diff1,diff1,-0.032890526856639735
30,1,0.03,-2.2514358652494955,2.4091410405073224,0.2589856618409139,1.5360567496514932,79.0,15.0,6,0,none,diff1,diff1,-0.1162540629151313
20,2,0.03,-3.2276644919845485,4.0230207089589625,0.3208045762586149,1.753483721244215,80.66666666666667,15.0,6,0,none,diff1,diff1,-0.20663402861233549
30,1,0.01,-3.1030531080584467,3.5831486998431346,0.2499333461102354,1.6915918687629115,79.0,15.0,6,0,none,diff1,diff1,-0.2341809620238026
30,1,0.003,-3.7704916584917787,4.5152013208433655,0.24500606764380983,1.7980235516763854,79.0,15.0,6,0,none,diff1,diff1,-0.3136104185296599
30,1,0.001,-4.065531931136197,4.928871878624477,0.24317723568067376,1.8418387421062075,79.0,15.0,6,0,none,diff1,diff1,-0.34610988379367147
30,1,0.0003,-4.187206290582055,5.099667771557325,0.24247115484586793,1.859413688131579,79.0,15.0,6,0,none,diff1,diff1,-0.3591184268462374
30,1,0.0001,-4.224078806203637,5.151445840447299,0.24226224300022473,1.8646859647993548,79.0,15.0,6,0,none,diff1,diff1,-0.36301793235932356
20,2,0.01,-5.385161378882532,7.062425129107587,0.3115793602201384,2.04703816105151,80.66666666666667,15.0,6,0,none,diff1,diff1,-0.42134735251591865
20,2,0.003,-7.668551102983425,10.287257103300819,0.29885247702011436,2.2886752613111927,80.66666666666667,15.0,6,0,none,diff1,diff1,-0.6032202058977205
20,2,0.001,-9.237868173225264,12.505252463396353,0.2909455193011583,2.434169996285307,80.66666666666667,15.0,6,0,none,diff1,diff1,-0.7129734780985566
20,2,0.0003,-10.07727697426819,13.691861881778909,0.28724834978744074,2.507360735808368,80.66666666666667,15.0,6,0,none,diff1,diff1,-0.7679041652784167
20,2,0.0001,-10.360995202965436,14.092956752707783,0.28607894047988186,2.5314746218122335,80.66666666666667,15.0,6,0,none,diff1,diff1,-0.7859532947886816
