N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform
2,1,20.0,-0.3034952427046427,0.29961825176433665,0.30148519486578484,0.6405418761520925,4.5,10.0,2,15,maxlag,detrend,detrend
3,0,10.0,-0.3091725489422607,0.5767110285016948,0.22047222829591492,0.7452225825678988,3.0,9.0,2,15,maxlag,detrend,detrend
5,1,20.0,-0.3099799570281044,0.4335741586793533,0.19404497710772015,0.6067033343757848,11.5,14.5,2,15,maxlag,detrend,detrend
3,0,20.0,-0.3210239494242865,0.5787564514087289,0.21955338293823762,0.7431825491983424,3.0,9.0,2,15,maxlag,detrend,detrend
2,1,30.0,-0.3248900555575729,0.3202483974010968,0.2922558043568242,0.644578449775729,4.5,10.0,2,15,maxlag,detrend,detrend
3,0,30.0,-0.3290492472839424,0.5804710744276662,0.21868446049033963,0.7422606144597019,3.0,9.0,2,15,maxlag,detrend,detrend
3,0,50.0,-0.33913661124268385,0.5831091301948632,0.21744268967065022,0.7415319502462013,3.0,9.0,2,15,maxlag,detrend,detrend
30,0,100.0,-0.3467937292308028,0.8177265329723493,0.1396193198387076,0.6772101567336666,30.0,14.5,2,15,maxlag,detrend,detrend
5,1,30.0,-0.3497733218351787,0.42150555501241754,0.17900313311262334,0.6036463347549281,11.5,14.5,2,15,maxlag,detrend,detrend
3,0,100.0,-0.3508402921417315,0.5868727700540601,0.2158758759265903,0.7412132667040089,3.0,9.0,2,15,maxlag,detrend,detrend
2,1,50.0,-0.35531742360555085,0.34983499221180103,0.28116752548898627,0.6522366728730188,4.5,10.0,2,15,maxlag,detrend,detrend
20,0,100.0,-0.37701986653772185,0.738183828715576,0.14777945399660358,0.6167114790942735,20.0,14.0,2,15,maxlag,detrend,detrend
2,0,100.0,-0.39607396413014084,0.377862860997496,0.2707903575519665,0.6708602192420657,2.0,9.0,2,15,maxlag,detrend,detrend
2,0,50.0,-0.3966995785163514,0.37832566869930084,0.2705272712859146,0.6711482728449885,2.0,9.0,2,15,maxlag,detrend,detrend
2,0,30.0,-0.39725901655349116,0.37869642844518114,0.2702289368646625,0.6714123068007909,2.0,9.0,2,15,maxlag,detrend,detrend
2,0,20.0,-0.3977255704359306,0.37896543822133455,0.26990615873290513,0.671638667848403,2.0,9.0,2,15,maxlag,detrend,detrend
2,1,100.0,-0.3979359279022533,0.39164241600047933,0.2688102227095558,0.6652272268874403,4.5,10.0,2,15,maxlag,detrend,detrend
2,0,10.0,-0.39847422413860456,0.3793060771506811,0.2691205042721011,0.6720167741614248,2.0,9.0,2,15,maxlag,detrend,detrend
2,0,0.001,-0.3989748824942564,0.38058413326601015,0.26241251168724755,0.6721484812884716,2.0,9.0,2,15,maxlag,detrend,detrend
2,0,0.01,-0.3989810835519987,0.3805758250606408,0.2624418577829354,0.6721532102625023,2.0,9.0,2,15,maxlag,detrend,detrend
2,0,0.1,-0.3990388243298394,0.38049707863437987,0.2627246906748946,0.6721973241608734,2.0,9.0,2,15,maxlag,detrend,detrend
2,0,1.0,-0.3993284848439914,0.3800037426375996,0.2647774907840087,0.6724269956853387,2.0,9.0,2,15,maxlag,detrend,detrend
5,1,50.0,-0.4015749553888765,0.4170965023622964,0.1634596310582861,0.6085960265598578,11.5,14.5,2,15,maxlag,detrend,detrend
20,0,50.0,-0.4100024284863818,0.7922619972816195,0.15779322234600168,0.6398435785070073,20.0,14.0,2,15,maxlag,detrend,detrend
