N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform
10,0,100.0,0.1064740063685275,0.21857426647863348,0.5665161503600875,0.4398942600434172,10.0,12.0,2,15,maxlag,detrend,detrend
2,1,0.1,0.10615735973928819,0.26444789098349375,0.5172092319734396,0.5466098200163885,6.0,7.0,2,15,maxlag,detrend,detrend
2,1,0.01,0.1024638655313378,0.26770635666321996,0.5162135828829768,0.5486778098291976,6.0,7.0,2,15,maxlag,detrend,detrend
2,1,0.001,0.10207708905733004,0.26804921603565146,0.5161093953892428,0.5488911880619536,6.0,7.0,2,15,maxlag,detrend,detrend
10,0,50.0,0.09595943641629623,0.2540209931848233,0.5603291452748025,0.46131629343466685,10.0,12.0,2,15,maxlag,detrend,detrend
2,0,20.0,0.09060659098039309,0.27420188069131296,0.46409413626423557,0.5142598716197726,2.0,6.0,2,15,maxlag,detrend,detrend
2,0,30.0,0.09058133207571734,0.2742425943127695,0.4624964873828983,0.5138484874121116,2.0,6.0,2,15,maxlag,detrend,detrend
2,0,10.0,0.0905178036003691,0.2742706898548395,0.46673641774779256,0.5149942346340782,2.0,6.0,2,15,maxlag,detrend,detrend
2,0,50.0,0.09048444532712135,0.27436181388938813,0.4606608389285461,0.5134049716982673,2.0,6.0,2,15,maxlag,detrend,detrend
2,0,100.0,0.09031086431530977,0.27456646558607545,0.45873913494650187,0.5129732004954308,2.0,6.0,2,15,maxlag,detrend,detrend
2,0,1.0,0.0899551681134016,0.27480960625957457,0.4711949663067668,0.5163973590129788,2.0,6.0,2,15,maxlag,detrend,detrend
2,0,0.1,0.08982387430939626,0.2749381286532982,0.47185160039727214,0.5166226768570263,2.0,6.0,2,15,maxlag,detrend,detrend
2,0,0.01,0.08980935377406757,0.2749523673789768,0.4719203683433443,0.5166465655816823,2.0,6.0,2,15,maxlag,detrend,detrend
2,0,0.001,0.08980788669984341,0.2749538062247635,0.4719272776449239,0.5166489688263859,2.0,6.0,2,15,maxlag,detrend,detrend
10,0,30.0,0.07863604553569642,0.28790330724375307,0.5515284418010862,0.4834761646922602,10.0,12.0,2,15,maxlag,detrend,detrend
10,0,20.0,0.05807016713081675,0.31916151276669663,0.5425444305870173,0.5048199277991092,10.0,12.0,2,15,maxlag,detrend,detrend
