var,lon,mode,lag,corr,abs_corr
so,W20p0,9,6,0.2518919625116653,0.2518919625116653
thetao,W10p0,2,2,-0.25171546211519674,0.25171546211519674
so,W30p0,5,8,-0.2515993457929328,0.2515993457929328
thetao,W60p0,7,2,-0.25054517788185465,0.25054517788185465
thetao,W40p0,3,3,0.2501188916195364,0.2501188916195364
so,W40p0,4,10,-0.2500228237710567,0.2500228237710567
so,W30p0,3,0,0.2497622131421695,0.2497622131421695
thetao,W40p0,1,2,-0.24944523317070946,0.24944523317070946
so,W40p0,10,10,-0.2489027185195246,0.2489027185195246
thetao,W30p0,4,1,-0.24845086373537806,0.24845086373537806
so,W30p0,2,13,0.24815375948673105,0.24815375948673105
so,W60p0,4,1,-0.24781929412872614,0.24781929412872614
so,W20p0,4,9,0.24685091048568356,0.24685091048568356
thetao,W60p0,7,0,-0.24680917284492845,0.24680917284492845
thetao,W30p0,9,1,-0.2460025972308046,0.2460025972308046
so,W10p0,2,5,0.24586704432479456,0.24586704432479456
so,W60p0,3,3,-0.24446033282593477,0.24446033282593477
thetao,W20p0,3,0,0.24360393899100471,0.24360393899100471
so,W30p0,3,8,0.2434880671526899,0.2434880671526899
thetao,W30p0,9,2,-0.24304275461486968,0.24304275461486968
so,W20p0,2,12,0.24278960800493962,0.24278960800493962
so,W30p0,2,7,0.24268955695995048,0.24268955695995048
thetao,W10p0,5,10,-0.24216902251578862,0.24216902251578862
thetao,W30p0,9,0,-0.2421370194428389,0.2421370194428389
thetao,W60p0,10,2,0.2420077197871455,0.2420077197871455
thetao,W20p0,6,1,-0.2413407641408672,0.2413407641408672
so,W60p0,5,2,-0.2411696760196564,0.2411696760196564
thetao,W30p0,8,13,0.24102125532873755,0.24102125532873755
so,W10p0,10,11,0.2406945546993136,0.2406945546993136
so,W30p0,1,14,-0.24028586253777096,0.24028586253777096
thetao,W60p0,7,9,-0.23996222837516534,0.23996222837516534
