var,lon,mode0,mode,lag,corr,abs_corr
thetao,W20p0,4,5,7,0.4856181686483307,0.4856181686483307
so,W30p0,4,5,23,0.4851769169905578,0.4851769169905578
so,W40p0,3,4,23,-0.4841651944491754,0.4841651944491754
so,W20p0,3,4,13,0.484033905181889,0.484033905181889
thetao,W10p0,1,2,14,-0.48378365449219246,0.48378365449219246
so,W60p0,1,2,5,-0.48372235197686314,0.48372235197686314
thetao,W60p0,2,3,17,0.4830304022188429,0.4830304022188429
thetao,W60p0,5,6,5,-0.48297059272928644,0.48297059272928644
so,W40p0,6,7,18,-0.4828471628066596,0.4828471628066596
so,W20p0,2,3,17,0.48284594878636733,0.48284594878636733
thetao,W30p0,6,7,18,-0.482517694711883,0.482517694711883
thetao,W30p0,2,3,11,0.4822628531821082,0.4822628531821082
so,W20p0,7,8,21,-0.4812613937009536,0.4812613937009536
so,W20p0,2,3,8,0.4812385606173568,0.4812385606173568
thetao,W60p0,3,4,24,-0.4812248406530627,0.4812248406530627
thetao,W40p0,7,8,7,-0.48111666632069494,0.48111666632069494
thetao,W10p0,2,3,2,0.48047808595964564,0.48047808595964564
so,W20p0,2,3,4,0.4799637911871032,0.4799637911871032
so,W60p0,1,2,8,-0.4797849229541436,0.4797849229541436
thetao,W20p0,8,9,14,-0.4797645944235736,0.4797645944235736
thetao,W10p0,3,4,14,0.4797408757132464,0.4797408757132464
thetao,W20p0,4,5,6,0.4797002598797281,0.4797002598797281
thetao,W60p0,0,1,13,-0.47960594432919035,0.47960594432919035
thetao,W30p0,2,3,9,0.4788755595624554,0.4788755595624554
thetao,W30p0,7,8,23,-0.4781825069963125,0.4781825069963125
so,W60p0,1,2,4,-0.47818115752032175,0.47818115752032175
so,W40p0,4,5,12,-0.4779966727755376,0.4779966727755376
thetao,W30p0,6,7,19,-0.4779686060824438,0.4779686060824438
so,W40p0,6,7,11,-0.4774627017150645,0.4774627017150645
so,W30p0,4,5,24,0.4774432047282052,0.4774432047282052
so,W40p0,0,1,3,-0.47711723818392765,0.47711723818392765
thetao,W60p0,4,5,22,-0.4767406802408353,0.4767406802408353
so,W30p0,1,2,23,-0.4766094378148195,0.4766094378148195
thetao,W60p0,2,3,2,0.4763007559979613,0.4763007559979613
thetao,W40p0,4,5,21,0.476166905173199,0.476166905173199
thetao,W20p0,8,9,8,-0.4757380625859836,0.4757380625859836
so,W20p0,6,7,16,0.47561695725286474,0.47561695725286474
so,W20p0,7,8,14,-0.4750608264311932,0.4750608264311932
thetao,W60p0,4,5,11,-0.47474550495327394,0.47474550495327394
so,W40p0,2,3,16,-0.4746438905488707,0.4746438905488707
so,W40p0,7,8,13,-0.4745473433606602,0.4745473433606602
so,W40p0,2,3,20,-0.4741506096805081,0.4741506096805081
so,W30p0,6,7,7,-0.47401978943877837,0.47401978943877837
thetao,W60p0,3,4,25,-0.47392652292707305,0.47392652292707305
thetao,W60p0,8,9,20,-0.47376096602643414,0.47376096602643414
so,W40p0,6,7,22,-0.47342141036229957,0.47342141036229957
so,W10p0,1,2,25,-0.4734157414023636,0.4734157414023636
so,W10p0,7,8,1,-0.4730482815795302,0.4730482815795302
thetao,W10p0,1,2,13,-0.4729505268574895,0.4729505268574895
so,W60p0,6,7,23,-0.47277100031779506,0.47277100031779506
so,W30p0,1,2,24,-0.47263818816788306,0.47263818816788306
so,W20p0,7,8,8,-0.47250915697791096,0.47250915697791096
so,W40p0,6,7,12,-0.47213690176611706,0.47213690176611706
so,W20p0,4,5,5,0.4720021082371456,0.4720021082371456
thetao,W40p0,7,8,9,-0.471875108016293,0.471875108016293
thetao,W20p0,4,5,5,0.4718254182764959,0.4718254182764959
so,W40p0,2,3,15,-0.47172109729542816,0.47172109729542816
so,W20p0,4,5,9,0.4717014405164271,0.4717014405164271
so,W20p0,4,5,10,0.47097807747540754,0.47097807747540754
so,W60p0,7,8,1,-0.47075148145645324,0.47075148145645324
so,W20p0,4,5,11,0.47044352466026357,0.47044352466026357
so,W30p0,4,5,22,0.4702609873475941,0.4702609873475941
so,W10p0,7,8,21,-0.47025171275914746,0.47025171275914746
thetao,W40p0,7,8,10,-0.47008422632134916,0.47008422632134916
thetao,W40p0,7,8,5,-0.47006381759675897,0.47006381759675897
so,W20p0,3,4,16,0.4699740043127911,0.4699740043127911
thetao,W10p0,1,2,12,-0.4699272582660218,0.4699272582660218
so,W20p0,3,4,8,0.4698984268248074,0.4698984268248074
so,W20p0,2,3,20,0.4690073822266485,0.4690073822266485
so,W20p0,7,8,20,-0.4689977974772869,0.4689977974772869
thetao,W40p0,7,8,1,-0.4689074852376606,0.4689074852376606
thetao,W30p0,7,8,19,-0.46851500611872055,0.46851500611872055
so,W20p0,3,4,0,0.46832240521510754,0.46832240521510754
so,W10p0,0,1,1,-0.4678982805384788,0.4678982805384788
so,W40p0,0,1,4,-0.46781126884629315,0.46781126884629315
thetao,W40p0,4,5,25,0.4677713388636409,0.4677713388636409
thetao,W60p0,9,10,19,-0.4675872003986562,0.4675872003986562
thetao,W20p0,9,10,22,0.4675370411771083,0.4675370411771083
so,W40p0,3,4,3,-0.46739862372532726,0.46739862372532726
so,W20p0,7,8,12,-0.46728797136177225,0.46728797136177225
so,W40p0,6,7,19,-0.46646394277457226,0.46646394277457226
thetao,W40p0,4,5,11,0.46644986552094453,0.46644986552094453
thetao,W60p0,5,6,3,-0.46644114574582296,0.46644114574582296
thetao,W30p0,7,8,22,-0.466306053983139,0.466306053983139
so,W30p0,2,3,6,0.466254934605686,0.466254934605686
so,W20p0,8,9,8,0.4661716701176248,0.4661716701176248
so,W60p0,2,3,13,-0.46585580443112384,0.46585580443112384
so,W60p0,2,3,12,-0.4657757913647971,0.4657757913647971
so,W20p0,3,4,11,0.4656985865247406,0.4656985865247406
so,W40p0,0,1,15,-0.46564120276782867,0.46564120276782867
so,W20p0,4,5,4,0.46562188577800806,0.46562188577800806
so,W40p0,0,1,2,-0.4655930553857722,0.4655930553857722
so,W40p0,6,7,20,-0.46554464961336733,0.46554464961336733
thetao,W60p0,8,9,19,-0.46543595918609204,0.46543595918609204
thetao,W30p0,2,3,8,0.46482390531284035,0.46482390531284035
thetao,W10p0,5,6,0,-0.46471753277240596,0.46471753277240596
thetao,W60p0,4,5,4,-0.46467442382502067,0.46467442382502067
so,W40p0,6,7,21,-0.4646205942637622,0.4646205942637622
thetao,W60p0,0,1,12,-0.4642326865767049,0.4642326865767049
so,W30p0,7,8,5,0.46274901805312135,0.46274901805312135
thetao,W30p0,9,10,7,-0.46236245538121545,0.46236245538121545
thetao,W30p0,9,10,21,-0.4622239670052576,0.4622239670052576
so,W20p0,7,8,4,-0.46189939284194276,0.46189939284194276
thetao,W40p0,7,8,2,-0.4618741687351957,0.4618741687351957
so,W60p0,6,7,18,-0.4618661061752309,0.4618661061752309
thetao,W30p0,2,3,3,0.46171772436441144,0.46171772436441144
so,W60p0,0,1,12,0.46153520022405814,0.46153520022405814
so,W20p0,2,3,7,0.4609999322145262,0.4609999322145262
thetao,W60p0,4,5,10,-0.46085378623672524,0.46085378623672524
so,W20p0,3,4,20,0.4605697169142778,0.4605697169142778
thetao,W60p0,8,9,14,-0.45958089042961275,0.45958089042961275
thetao,W30p0,9,10,9,-0.4592036719805054,0.4592036719805054
thetao,W60p0,3,4,6,-0.4589324980648929,0.4589324980648929
so,W10p0,0,1,4,-0.45879134834326446,0.45879134834326446
so,W60p0,8,9,14,0.4584882863360963,0.4584882863360963
so,W10p0,0,1,3,-0.458349429901054,0.458349429901054
so,W20p0,2,3,21,0.45831553508815254,0.45831553508815254
thetao,W30p0,2,3,4,0.4582528865954815,0.4582528865954815
so,W40p0,4,5,13,-0.4582336216222098,0.4582336216222098
thetao,W40p0,4,5,24,0.4581789557936228,0.4581789557936228
thetao,W60p0,3,4,14,-0.45788616833820756,0.45788616833820756
thetao,W60p0,3,4,8,-0.45778095136468666,0.45778095136468666
thetao,W20p0,4,5,4,0.45769502648515614,0.45769502648515614
thetao,W40p0,7,8,4,-0.4575847783242944,0.4575847783242944
so,W60p0,1,2,3,-0.457380890321171,0.457380890321171
thetao,W20p0,8,9,7,-0.4570885243031962,0.4570885243031962
thetao,W30p0,9,10,19,-0.45695191185541306,0.45695191185541306
so,W60p0,6,7,17,-0.4568723257851531,0.4568723257851531
thetao,W30p0,9,10,4,-0.45685798323194676,0.45685798323194676
thetao,W60p0,5,6,7,-0.45667837911655323,0.45667837911655323
so,W20p0,3,4,17,0.4565241290374072,0.4565241290374072
so,W30p0,7,8,12,0.4562633283079352,0.4562633283079352
so,W20p0,4,5,21,0.4560363425821385,0.4560363425821385
thetao,W30p0,5,6,9,-0.4558319110734879,0.4558319110734879
thetao,W40p0,7,8,3,-0.45533105104878124,0.45533105104878124
so,W40p0,6,7,5,-0.4549608638009205,0.4549608638009205
so,W20p0,4,5,15,0.4546617320245309,0.4546617320245309
so,W10p0,8,9,7,0.454570782346842,0.454570782346842
so,W30p0,7,8,6,0.45414860319324574,0.45414860319324574
so,W20p0,2,3,23,0.4540599380017842,0.4540599380017842
thetao,W10p0,2,3,1,0.4539914018353289,0.4539914018353289
so,W40p0,4,5,11,-0.453792956300456,0.453792956300456
so,W20p0,6,7,18,0.4533768053059958,0.4533768053059958
so,W20p0,4,5,7,0.4533009386173603,0.4533009386173603
thetao,W30p0,9,10,15,-0.4524834563054544,0.4524834563054544
thetao,W60p0,9,10,21,-0.451959461611324,0.451959461611324
so,W40p0,2,3,24,-0.451553953370161,0.451553953370161
thetao,W60p0,3,4,7,-0.45154960882362394,0.45154960882362394
thetao,W60p0,4,5,1,-0.45085777316500825,0.45085777316500825
so,W40p0,3,4,1,-0.4504172099487725,0.4504172099487725
so,W20p0,7,8,13,-0.45038439386241846,0.45038439386241846
thetao,W10p0,3,4,13,0.45022718857031413,0.45022718857031413
so,W20p0,3,4,10,0.4501090462638498,0.4501090462638498
so,W30p0,7,8,24,0.4499837553173961,0.4499837553173961
so,W10p0,0,1,2,-0.44959686621909306,0.44959686621909306
so,W20p0,2,3,0,0.4493270684426068,0.4493270684426068
so,W20p0,8,9,5,0.4491733544195295,0.4491733544195295
thetao,W10p0,1,2,11,-0.4489953667932766,0.4489953667932766
so,W40p0,7,8,1,-0.4483420775588041,0.4483420775588041
thetao,W40p0,4,5,22,0.4482217950974579,0.4482217950974579
thetao,W40p0,3,4,12,0.4479776989944848,0.4479776989944848
thetao,W30p0,6,7,17,-0.4475572680615715,0.4475572680615715
thetao,W10p0,1,2,7,-0.44753959904114105,0.44753959904114105
thetao,W30p0,7,8,18,-0.4474861373487824,0.4474861373487824
thetao,W30p0,7,8,25,-0.44731810542961936,0.44731810542961936
so,W20p0,0,1,25,-0.4472286420367682,0.4472286420367682
so,W60p0,8,9,12,0.4470982290885138,0.4470982290885138
so,W60p0,2,3,22,-0.44667312791820785,0.44667312791820785
so,W30p0,7,8,8,0.4466671761554393,0.4466671761554393
thetao,W40p0,9,10,15,-0.4466250704725957,0.4466250704725957
thetao,W30p0,9,10,11,-0.4464242971423531,0.4464242971423531
thetao,W10p0,2,3,0,0.44625279341122376,0.44625279341122376
thetao,W10p0,8,9,11,-0.44598787153192165,0.44598787153192165
so,W20p0,4,5,13,0.44596879050941246,0.44596879050941246
so,W40p0,2,3,21,-0.4458124065460419,0.4458124065460419
so,W40p0,6,7,7,-0.4457407710483895,0.4457407710483895
so,W30p0,2,3,3,0.4455688162420172,0.4455688162420172
thetao,W60p0,9,10,20,-0.44529864184413276,0.44529864184413276
thetao,W60p0,5,6,4,-0.44522534913589745,0.44522534913589745
so,W40p0,3,4,2,-0.4449456212045729,0.4449456212045729
so,W20p0,6,7,9,0.44392098616085385,0.44392098616085385
so,W30p0,4,5,25,0.44382374402008057,0.44382374402008057
thetao,W30p0,6,7,15,-0.4437726044262055,0.4437726044262055
so,W60p0,6,7,20,-0.44353990357541223,0.44353990357541223
thetao,W40p0,9,10,16,-0.4435131113729626,0.4435131113729626
thetao,W60p0,4,5,3,-0.44307487770378967,0.44307487770378967
thetao,W30p0,9,10,20,-0.44265470617394737,0.44265470617394737
so,W30p0,7,8,13,0.44247507648893364,0.44247507648893364
so,W20p0,2,3,22,0.4422350393463148,0.4422350393463148
so,W60p0,1,2,1,-0.44211628416547344,0.44211628416547344
so,W60p0,2,3,23,-0.4420576467807526,0.4420576467807526
thetao,W40p0,3,4,11,0.4418869466125603,0.4418869466125603
so,W30p0,7,8,4,0.4418066733676622,0.4418066733676622
thetao,W60p0,5,6,15,-0.4417319759713626,0.4417319759713626
so,W40p0,6,7,9,-0.44151419855559976,0.44151419855559976
so,W20p0,8,9,6,0.44143531247172285,0.44143531247172285
so,W20p0,7,8,0,-0.4411975586997486,0.4411975586997486
so,W20p0,7,8,3,-0.4409355857444015,0.4409355857444015
thetao,W30p0,2,3,5,0.4405757235333113,0.4405757235333113
thetao,W30p0,6,7,16,-0.4402382425621981,0.4402382425621981
so,W20p0,6,7,19,0.43971043320631525,0.43971043320631525
thetao,W30p0,9,10,17,-0.4394309987678616,0.4394309987678616
thetao,W10p0,1,2,10,-0.43942453799285136,0.43942453799285136
thetao,W40p0,6,7,8,0.43939901308207857,0.43939901308207857
so,W40p0,6,7,3,-0.4393653776640289,0.4393653776640289
so,W20p0,2,3,25,0.438977838830301,0.438977838830301
so,W10p0,8,9,6,0.4387553145698695,0.4387553145698695
thetao,W30p0,8,9,0,-0.4376696139171254,0.4376696139171254
so,W60p0,2,3,8,-0.4370567412258871,0.4370567412258871
so,W40p0,0,1,5,-0.4369537646011034,0.4369537646011034
so,W40p0,2,3,23,-0.4368956083638293,0.4368956083638293
so,W60p0,7,8,13,-0.4368841880761522,0.4368841880761522
thetao,W40p0,4,5,18,0.43651406587447406,0.43651406587447406
thetao,W30p0,9,10,10,-0.43579545257806707,0.43579545257806707
thetao,W30p0,2,3,7,0.43572544914838957,0.43572544914838957
so,W40p0,0,1,6,-0.4356786928694117,0.4356786928694117
thetao,W60p0,0,1,11,-0.4356654726022294,0.4356654726022294
so,W40p0,0,1,16,-0.4353774784326778,0.4353774784326778
so,W60p0,1,2,2,-0.4352955671124117,0.4352955671124117
thetao,W40p0,4,5,10,0.43514486154940385,0.43514486154940385
thetao,W10p0,1,2,8,-0.43489736281702374,0.43489736281702374
so,W20p0,7,8,15,-0.43477688100583756,0.43477688100583756
thetao,W20p0,9,10,23,0.4347506338179804,0.4347506338179804
thetao,W60p0,8,9,13,-0.434282643265135,0.434282643265135
so,W10p0,0,1,5,-0.43420005481948926,0.43420005481948926
so,W40p0,6,7,4,-0.434049334419428,0.434049334419428
so,W40p0,4,5,6,-0.4336389114391689,0.4336389114391689
thetao,W10p0,1,2,6,-0.433502848295261,0.433502848295261
thetao,W20p0,4,5,3,0.43288038861108125,0.43288038861108125
so,W60p0,2,3,24,-0.43242009754978905,0.43242009754978905
so,W20p0,4,5,18,0.4320461102189204,0.4320461102189204
thetao,W30p0,2,3,2,0.4319895812259858,0.4319895812259858
so,W10p0,1,2,24,-0.43165018441633124,0.43165018441633124
thetao,W60p0,2,3,1,0.4315056438220975,0.4315056438220975
so,W60p0,7,8,10,-0.43133780397406085,0.43133780397406085
thetao,W30p0,9,10,3,-0.43065155850787373,0.43065155850787373
so,W10p0,8,9,5,0.4303734092826927,0.4303734092826927
thetao,W60p0,5,6,8,-0.43036355178743063,0.43036355178743063
so,W30p0,7,8,7,0.4300926245520303,0.4300926245520303
so,W60p0,7,8,5,-0.4298813405295201,0.4298813405295201
so,W20p0,6,7,21,0.42937393821845377,0.42937393821845377
so,W20p0,1,2,0,-0.42932853700286683,0.42932853700286683
thetao,W40p0,6,7,7,0.4292085711071461,0.4292085711071461
so,W10p0,7,8,24,-0.4289478153333396,0.4289478153333396
thetao,W30p0,7,8,16,-0.42882676065310954,0.42882676065310954
thetao,W30p0,9,10,16,-0.42875219070709086,0.42875219070709086
thetao,W30p0,2,3,6,0.4287325016647751,0.4287325016647751
so,W10p0,8,9,9,0.42862738052142013,0.42862738052142013
so,W20p0,4,5,22,0.4282938133203429,0.4282938133203429
so,W30p0,7,8,17,0.42829243349206064,0.42829243349206064
so,W20p0,6,7,20,0.42814164150144124,0.42814164150144124
so,W30p0,6,7,24,-0.4278053225045894,0.4278053225045894
so,W20p0,2,3,24,0.4274767439965392,0.4274767439965392
so,W40p0,6,7,8,-0.4270820551181807,0.4270820551181807
so,W10p0,7,8,23,-0.4264968781024453,0.4264968781024453
thetao,W40p0,9,10,18,-0.42587219914382035,0.42587219914382035
thetao,W30p0,9,10,12,-0.4256231859269687,0.4256231859269687
so,W30p0,2,3,7,0.42547295229932536,0.42547295229932536
thetao,W20p0,9,10,21,0.4245472033799876,0.4245472033799876
so,W20p0,4,5,25,0.4244943588541095,0.4244943588541095
thetao,W20p0,0,1,3,0.4243686028562978,0.4243686028562978
so,W30p0,7,8,15,0.4243646985561327,0.4243646985561327
so,W30p0,7,8,14,0.42419266772934106,0.42419266772934106
so,W40p0,0,1,14,-0.4238399166712604,0.4238399166712604
thetao,W60p0,3,4,11,-0.4237773933961055,0.4237773933961055
thetao,W60p0,5,6,11,-0.4234115867378801,0.4234115867378801
so,W30p0,7,8,19,0.4232919609940641,0.4232919609940641
thetao,W60p0,3,4,13,-0.42327042208717003,0.42327042208717003
thetao,W60p0,3,4,9,-0.42298524134939947,0.42298524134939947
thetao,W20p0,7,8,2,0.42297198555190907,0.42297198555190907
thetao,W20p0,9,10,20,0.42294158185182534,0.42294158185182534
so,W20p0,6,7,0,0.42277161400084,0.42277161400084
thetao,W30p0,5,6,13,-0.42263070522791885,0.42263070522791885
so,W20p0,6,7,8,0.422560661266335,0.422560661266335
thetao,W10p0,5,6,2,-0.42236015522183534,0.42236015522183534
so,W40p0,7,8,17,-0.4223192789328267,0.4223192789328267
so,W60p0,7,8,11,-0.4220239738499394,0.4220239738499394
thetao,W20p0,9,10,19,0.4219761817479366,0.4219761817479366
so,W40p0,0,1,17,-0.42181244999397327,0.42181244999397327
so,W20p0,6,7,22,0.4217771929689281,0.4217771929689281
thetao,W30p0,9,10,13,-0.421033602371127,0.421033602371127
so,W40p0,7,8,14,-0.4209660169142079,0.4209660169142079
so,W20p0,4,5,20,0.420920789135467,0.420920789135467
thetao,W20p0,8,9,6,-0.4208346302548695,0.4208346302548695
thetao,W10p0,1,2,9,-0.42080799481514725,0.42080799481514725
thetao,W60p0,4,5,5,-0.4202547092175014,0.4202547092175014
so,W20p0,6,7,4,0.4201691336201974,0.4201691336201974
thetao,W60p0,0,1,10,-0.42012608905861093,0.42012608905861093
so,W60p0,2,3,21,-0.42005603194696783,0.42005603194696783
so,W20p0,6,7,5,0.4200074677076335,0.4200074677076335
so,W20p0,3,4,21,0.41995485621949435,0.41995485621949435
so,W10p0,1,2,23,-0.41892979469509645,0.41892979469509645
so,W30p0,6,7,14,-0.4188391573870659,0.4188391573870659
thetao,W40p0,3,4,10,0.4186567712824416,0.4186567712824416
so,W40p0,7,8,2,-0.4186476871104142,0.4186476871104142
so,W10p0,7,8,25,-0.41846563225705463,0.41846563225705463
thetao,W40p0,3,4,6,0.41813748341157014,0.41813748341157014
so,W20p0,7,8,2,-0.4178601282415125,0.4178601282415125
so,W60p0,6,7,15,-0.41668987162917875,0.41668987162917875
so,W40p0,4,5,7,-0.4166784290584218,0.4166784290584218
so,W40p0,8,9,25,0.41656508627134897,0.41656508627134897
so,W30p0,6,7,17,-0.416305451580812,0.416305451580812
so,W30p0,6,7,25,-0.41590268194251667,0.41590268194251667
thetao,W40p0,3,4,5,0.4157155527839514,0.4157155527839514
thetao,W10p0,1,2,5,-0.4154088869840573,0.4154088869840573
thetao,W10p0,3,4,12,0.41538492958727613,0.41538492958727613
so,W40p0,0,1,18,-0.41530847197136006,0.41530847197136006
so,W10p0,8,9,4,0.4150798182188233,0.4150798182188233
thetao,W20p0,8,9,16,-0.4144977338464507,0.4144977338464507
thetao,W40p0,4,5,19,0.4143790665080351,0.4143790665080351
so,W20p0,3,4,19,0.4134595628284278,0.4134595628284278
so,W40p0,6,7,6,-0.41330934938516634,0.41330934938516634
so,W40p0,2,3,25,-0.41312012826244354,0.41312012826244354
thetao,W30p0,7,8,20,-0.4130866143473224,0.4130866143473224
so,W60p0,2,3,25,-0.41292858884410105,0.41292858884410105
so,W30p0,9,10,23,-0.41237497095258296,0.41237497095258296
so,W20p0,6,7,1,0.4119741877245231,0.4119741877245231
thetao,W30p0,9,10,14,-0.41179952611026005,0.41179952611026005
so,W20p0,0,1,24,-0.41128883216208095,0.41128883216208095
so,W40p0,4,5,23,-0.41126686558993714,0.41126686558993714
so,W40p0,6,7,0,-0.41112735131145856,0.41112735131145856
thetao,W20p0,7,8,1,0.4106674210528095,0.4106674210528095
so,W10p0,8,9,3,0.4104365587463323,0.4104365587463323
so,W30p0,2,3,9,0.41024126647330567,0.41024126647330567
thetao,W40p0,9,10,17,-0.4101528057637192,0.4101528057637192
so,W20p0,8,9,7,0.4100321021866005,0.4100321021866005
thetao,W10p0,8,9,12,-0.4096672439419471,0.4096672439419471
so,W10p0,8,9,8,0.4096265507558454,0.4096265507558454
so,W40p0,5,6,1,-0.4094520407053615,0.4094520407053615
so,W40p0,4,5,22,-0.40943951974415427,0.40943951974415427
so,W20p0,7,8,1,-0.40929298073417686,0.40929298073417686
so,W60p0,7,8,12,-0.4092721809048057,0.4092721809048057
so,W30p0,7,8,21,0.40899965101249464,0.40899965101249464
thetao,W40p0,3,4,4,0.408753588225017,0.408753588225017
thetao,W30p0,9,10,22,-0.4084557621906707,0.4084557621906707
thetao,W60p0,9,10,22,-0.40756072899982604,0.40756072899982604
so,W40p0,7,8,12,-0.40695085194999653,0.40695085194999653
thetao,W60p0,3,4,12,-0.40657557288515983,0.40657557288515983
so,W30p0,2,3,10,0.40630271075623564,0.40630271075623564
thetao,W60p0,0,1,0,-0.4061264984420316,0.4061264984420316
so,W30p0,9,10,24,-0.40611910354294495,0.40611910354294495
so,W40p0,2,3,22,-0.40598057541225047,0.40598057541225047
thetao,W30p0,9,10,1,-0.4058112225001112,0.4058112225001112
thetao,W20p0,4,5,2,0.4057281298297093,0.4057281298297093
so,W60p0,8,9,13,0.4052030969291652,0.4052030969291652
thetao,W40p0,4,5,4,0.4051984086237919,0.4051984086237919
so,W30p0,2,3,4,0.40509913585682217,0.40509913585682217
thetao,W60p0,4,5,2,-0.4048609422904284,0.4048609422904284
thetao,W20p0,7,8,3,0.4043988125193271,0.4043988125193271
so,W20p0,4,5,24,0.4042770851282882,0.4042770851282882
so,W20p0,3,4,9,0.40413732248279727,0.40413732248279727
so,W10p0,1,2,22,-0.4039896401353271,0.4039896401353271
thetao,W60p0,0,1,4,-0.4039855593844526,0.4039855593844526
so,W30p0,9,10,25,-0.4039368473379089,0.4039368473379089
thetao,W30p0,9,10,2,-0.4038803892304065,0.4038803892304065
thetao,W30p0,7,8,21,-0.40348975964679634,0.40348975964679634
thetao,W40p0,8,9,19,0.40296146076175493,0.40296146076175493
thetao,W40p0,9,10,19,-0.40258334502467624,0.40258334502467624
thetao,W60p0,2,3,0,0.40224847630677896,0.40224847630677896
thetao,W40p0,9,10,14,-0.40187238141069226,0.40187238141069226
so,W20p0,3,4,24,0.4018186895871493,0.4018186895871493
so,W60p0,0,1,13,0.4017004169113111,0.4017004169113111
thetao,W30p0,6,7,14,-0.40146321400188195,0.40146321400188195
thetao,W60p0,4,5,0,-0.40143874135366375,0.40143874135366375
so,W30p0,6,7,12,-0.4011831671913363,0.4011831671913363
thetao,W40p0,4,5,3,0.4009174065891675,0.4009174065891675
thetao,W30p0,7,8,10,-0.400675843566222,0.400675843566222
thetao,W20p0,8,9,15,-0.40064605263725533,0.40064605263725533
thetao,W40p0,3,4,3,0.4005426263233568,0.4005426263233568
thetao,W40p0,3,4,8,0.40030849908650795,0.40030849908650795
thetao,W60p0,0,1,3,-0.400149638970507,0.400149638970507
so,W20p0,6,7,7,0.4000880233226551,0.4000880233226551
thetao,W10p0,3,4,11,0.40006078786848,0.40006078786848
so,W30p0,6,7,10,-0.3999052809550922,0.3999052809550922
so,W60p0,7,8,14,-0.3996238398797315,0.3996238398797315
thetao,W60p0,3,4,10,-0.39947033864043974,0.39947033864043974
so,W60p0,2,3,9,-0.39925523433843163,0.39925523433843163
so,W30p0,3,4,9,-0.39892748651537135,0.39892748651537135
so,W10p0,1,2,18,-0.3979137599399773,0.3979137599399773
so,W60p0,2,3,14,-0.3978652265582804,0.3978652265582804
so,W40p0,7,8,16,-0.3976938497255266,0.3976938497255266
so,W40p0,4,5,16,-0.39739932281711726,0.39739932281711726
so,W40p0,4,5,25,-0.3973027680891242,0.3973027680891242
thetao,W20p0,9,10,24,0.3972863126400564,0.3972863126400564
so,W30p0,6,7,16,-0.39720988438791194,0.39720988438791194
so,W30p0,6,7,20,-0.3971024768220646,0.3971024768220646
so,W60p0,8,9,11,0.39701871051495324,0.39701871051495324
so,W30p0,7,8,20,0.39695472091336875,0.39695472091336875
so,W40p0,4,5,5,-0.39664141012907683,0.39664141012907683
so,W30p0,7,8,3,0.396545759291504,0.396545759291504
thetao,W60p0,5,6,12,-0.396521893153843,0.396521893153843
so,W10p0,1,2,19,-0.396474862698185,0.396474862698185
thetao,W60p0,8,9,12,-0.39641412819778843,0.39641412819778843
thetao,W60p0,4,5,9,-0.39636160439069235,0.39636160439069235
so,W10p0,1,2,0,-0.39630967971758313,0.39630967971758313
so,W40p0,4,5,20,-0.3959529794397504,0.3959529794397504
thetao,W30p0,5,6,14,-0.3959464088015104,0.3959464088015104
so,W40p0,0,1,13,-0.3957884051453885,0.3957884051453885
thetao,W60p0,3,4,5,-0.39569199575787867,0.39569199575787867
thetao,W60p0,0,1,9,-0.39552043425372296,0.39552043425372296
so,W60p0,8,9,8,0.39529791757049687,0.39529791757049687
so,W60p0,7,8,0,-0.39446982026012656,0.39446982026012656
thetao,W40p0,3,4,1,0.3939128259407234,0.3939128259407234
so,W20p0,4,5,16,0.3934532382766197,0.3934532382766197
so,W20p0,7,8,5,-0.3932476598551239,0.3932476598551239
so,W10p0,1,2,21,-0.39304818365104405,0.39304818365104405
thetao,W30p0,2,3,1,0.3929332333080342,0.3929332333080342
so,W40p0,0,1,8,-0.3929291224405298,0.3929291224405298
thetao,W30p0,5,6,8,-0.39247189733442867,0.39247189733442867
so,W60p0,6,7,16,-0.3924692085788471,0.3924692085788471
thetao,W60p0,8,9,2,-0.39243967060003765,0.39243967060003765
so,W30p0,6,7,13,-0.3922605323129136,0.3922605323129136
so,W20p0,4,5,19,0.3922326504563129,0.3922326504563129
so,W40p0,4,5,24,-0.3920981019493665,0.3920981019493665
thetao,W20p0,4,5,1,0.3918538795543239,0.3918538795543239
so,W30p0,7,8,11,0.3917104971122673,0.3917104971122673
so,W40p0,0,1,0,-0.3909988072375253,0.3909988072375253
thetao,W10p0,7,8,25,0.39087718542317335,0.39087718542317335
so,W60p0,2,3,11,-0.3905674546526485,0.3905674546526485
so,W40p0,4,5,21,-0.39051923835331515,0.39051923835331515
so,W40p0,4,5,15,-0.3904034961938919,0.3904034961938919
so,W40p0,4,5,14,-0.3903640356011743,0.3903640356011743
so,W10p0,1,2,20,-0.3901511563716867,0.3901511563716867
so,W10p0,1,2,11,-0.38993656720245157,0.38993656720245157
thetao,W20p0,0,1,4,0.38935874156680517,0.38935874156680517
thetao,W60p0,5,6,17,-0.3891124908485277,0.3891124908485277
so,W10p0,9,10,22,-0.38904707780109293,0.38904707780109293
thetao,W20p0,9,10,25,0.3883603653806289,0.3883603653806289
so,W30p0,7,8,0,0.3883282453018922,0.3883282453018922
thetao,W10p0,8,9,13,-0.3882097288703358,0.3882097288703358
so,W20p0,8,9,4,0.3880286222126656,0.3880286222126656
so,W40p0,5,6,2,-0.38796966184505083,0.38796966184505083
