var,mode,lag,corr,abs_corr
so,10,3,0.35334148075278504,0.35334148075278504
so,7,15,-0.3520598154278695,0.3520598154278695
so,7,0,-0.35182363716431825,0.35182363716431825
thetao,5,20,0.3516354296122836,0.3516354296122836
so,7,17,-0.3514602416863553,0.3514602416863553
thetao,6,15,0.34913921375301155,0.34913921375301155
so,3,9,-0.34855815721378014,0.34855815721378014
so,3,18,-0.3473263301598206,0.3473263301598206
so,7,19,-0.3453683281585459,0.3453683281585459
thetao,3,4,-0.34362940391607577,0.34362940391607577
so,3,5,-0.3426446765103994,0.3426446765103994
thetao,6,18,0.3425925748275302,0.3425925748275302
so,3,16,-0.34173862586779813,0.34173862586779813
so,3,17,-0.3408807306383492,0.3408807306383492
thetao,6,19,0.33868244931675384,0.33868244931675384
thetao,8,4,0.3386759617111747,0.3386759617111747
thetao,6,17,0.33769565544890373,0.33769565544890373
thetao,3,2,-0.3365248632347674,0.3365248632347674
so,7,20,-0.3360507324666611,0.3360507324666611
so,9,0,0.33528435888170255,0.33528435888170255
thetao,3,7,-0.3351523445159037,0.3351523445159037
so,3,19,-0.3346926621045135,0.3346926621045135
thetao,6,20,0.33393539710291004,0.33393539710291004
so,6,1,0.3313556488869531,0.3313556488869531
so,1,4,-0.32805547640285554,0.32805547640285554
so,3,13,-0.3266559622539,0.3266559622539
thetao,3,12,-0.32613281521511284,0.32613281521511284
so,3,8,-0.32456405433446256,0.32456405433446256
so,3,14,-0.324208938051831,0.324208938051831
so,7,16,-0.32317832601096474,0.32317832601096474
so,3,15,-0.3210991238933929,0.3210991238933929
thetao,5,13,0.32020843998105153,0.32020843998105153
so,3,20,-0.3201025950542788,0.3201025950542788
so,3,6,-0.31744709037451363,0.31744709037451363
thetao,8,5,0.3166371102374227,0.3166371102374227
thetao,5,6,0.3104016347698885,0.3104016347698885
so,3,7,-0.3103146940933499,0.3103146940933499
so,4,19,-0.30609710416804486,0.30609710416804486
so,4,20,-0.3057259457930269,0.3057259457930269
