var,lon,mode0,lag,corr,abs_corr
so,W60p0,1,22,-0.09691166166457632,0.09691166166457632
so,W40p0,7,6,0.09668281412067464,0.09668281412067464
thetao,W10p0,4,17,0.0964347398013094,0.0964347398013094
thetao,W20p0,1,8,-0.09597374547147747,0.09597374547147747
so,W10p0,5,19,0.09595323821879903,0.09595323821879903
thetao,W60p0,2,3,0.09588166217425922,0.09588166217425922
so,W30p0,7,12,0.0958677028652886,0.0958677028652886
thetao,W30p0,1,23,-0.09581351345010743,0.09581351345010743
so,W40p0,1,16,0.09574705903446301,0.09574705903446301
so,W20p0,7,6,-0.09562995621102385,0.09562995621102385
thetao,W30p0,6,13,-0.0952486258421813,0.0952486258421813
thetao,W20p0,6,24,-0.09524386643862874,0.09524386643862874
thetao,W40p0,0,24,0.09518906382253468,0.09518906382253468
thetao,W60p0,8,2,-0.09505099833450444,0.09505099833450444
so,W10p0,7,4,-0.09501560895249288,0.09501560895249288
thetao,W20p0,2,16,-0.09501416084254921,0.09501416084254921
so,W30p0,9,14,0.09478839696145379,0.09478839696145379
so,W20p0,4,25,0.09466736935614564,0.09466736935614564
so,W10p0,8,19,0.09466330731060281,0.09466330731060281
thetao,W30p0,1,14,0.09464862928857803,0.09464862928857803
so,W10p0,6,19,-0.09457702293558604,0.09457702293558604
thetao,W60p0,3,10,-0.0945676980910255,0.0945676980910255
so,W20p0,7,13,0.09448099929889181,0.09448099929889181
thetao,W30p0,7,19,-0.09442544207595743,0.09442544207595743
thetao,W40p0,2,20,-0.09428420336640664,0.09428420336640664
thetao,W40p0,9,13,0.09420019576502135,0.09420019576502135
so,W30p0,4,24,0.09418450930923505,0.09418450930923505
thetao,W60p0,0,9,0.09405565790645719,0.09405565790645719
thetao,W10p0,6,23,0.09386555063856827,0.09386555063856827
so,W60p0,8,6,0.0938629563469466,0.0938629563469466
so,W30p0,9,12,0.09381982502163352,0.09381982502163352
thetao,W10p0,0,22,-0.0937900015627612,0.0937900015627612
thetao,W40p0,8,19,0.09377843296372218,0.09377843296372218
so,W40p0,8,21,0.09374087255260363,0.09374087255260363
thetao,W30p0,3,6,0.09373145653915316,0.09373145653915316
so,W20p0,5,22,-0.0935825947128038,0.0935825947128038
thetao,W30p0,1,19,-0.09353277510224935,0.09353277510224935
so,W10p0,4,25,0.09348784301095575,0.09348784301095575
so,W20p0,0,13,0.0934723760902502,0.0934723760902502
so,W20p0,1,2,0.09328814326734088,0.09328814326734088
so,W30p0,6,20,-0.09316434830985276,0.09316434830985276
so,W10p0,9,2,-0.09314390116677035,0.09314390116677035
thetao,W60p0,4,18,-0.09306101531535231,0.09306101531535231
so,W30p0,1,19,0.09291663792615562,0.09291663792615562
thetao,W10p0,3,1,-0.09280745356396117,0.09280745356396117
thetao,W20p0,8,19,0.09264972102097185,0.09264972102097185
thetao,W40p0,3,5,-0.09261745420881184,0.09261745420881184
so,W40p0,9,7,-0.09212857198449041,0.09212857198449041
thetao,W40p0,9,12,0.09212558466487193,0.09212558466487193
so,W10p0,0,20,0.09205183433210401,0.09205183433210401
so,W20p0,0,14,0.09204032754329015,0.09204032754329015
thetao,W10p0,9,18,-0.09187139677185797,0.09187139677185797
thetao,W60p0,6,10,0.09184849140054566,0.09184849140054566
so,W10p0,8,20,0.0915512965447547,0.0915512965447547
thetao,W20p0,1,20,0.09147667581367032,0.09147667581367032
thetao,W40p0,8,9,-0.0913273247817244,0.0913273247817244
thetao,W30p0,4,7,0.09131087432996551,0.09131087432996551
so,W20p0,9,12,-0.09130341680397994,0.09130341680397994
thetao,W30p0,2,19,0.09109194794086344,0.09109194794086344
thetao,W10p0,9,22,-0.09105365458918514,0.09105365458918514
so,W60p0,9,3,0.09098625464924395,0.09098625464924395
so,W40p0,3,9,-0.09076411962729927,0.09076411962729927
so,W40p0,9,12,-0.09072395765650565,0.09072395765650565
so,W30p0,6,21,0.09071902820632154,0.09071902820632154
thetao,W40p0,2,8,-0.09071184123418018,0.09071184123418018
thetao,W40p0,7,8,-0.09069281047925312,0.09069281047925312
thetao,W40p0,9,25,0.09068283356286706,0.09068283356286706
so,W60p0,9,20,0.09064481797520994,0.09064481797520994
so,W10p0,3,11,0.09061870381614609,0.09061870381614609
so,W10p0,3,17,0.09058209833652212,0.09058209833652212
so,W40p0,7,5,0.09052925968701728,0.09052925968701728
thetao,W10p0,6,3,-0.09050453652458047,0.09050453652458047
so,W30p0,3,6,0.09046305519650605,0.09046305519650605
so,W40p0,2,12,-0.09042764452995039,0.09042764452995039
thetao,W40p0,4,5,-0.09024270886949276,0.09024270886949276
so,W60p0,2,14,-0.09017881493268225,0.09017881493268225
thetao,W20p0,7,13,-0.09004327729416753,0.09004327729416753
thetao,W30p0,5,23,0.09002675088725166,0.09002675088725166
so,W40p0,6,16,0.08998129196151343,0.08998129196151343
thetao,W40p0,4,0,-0.08995437557950636,0.08995437557950636
thetao,W30p0,3,13,0.08992282219426023,0.08992282219426023
so,W20p0,2,8,0.08986417801834953,0.08986417801834953
thetao,W10p0,1,21,-0.08975426694291598,0.08975426694291598
thetao,W40p0,8,20,0.08972086181211564,0.08972086181211564
so,W20p0,5,13,-0.08967288662512056,0.08967288662512056
thetao,W40p0,6,20,0.08966443866432315,0.08966443866432315
thetao,W10p0,3,19,0.08962316925537821,0.08962316925537821
so,W20p0,5,18,-0.08959697332674436,0.08959697332674436
thetao,W10p0,3,9,0.08952546836795643,0.08952546836795643
thetao,W40p0,9,18,-0.08921625331015261,0.08921625331015261
thetao,W60p0,4,12,-0.0892058859132399,0.0892058859132399
thetao,W30p0,0,25,0.08904958970456635,0.08904958970456635
thetao,W10p0,9,11,-0.08887806505816813,0.08887806505816813
thetao,W60p0,0,19,-0.08886656277431218,0.08886656277431218
thetao,W20p0,1,10,-0.08874341775874452,0.08874341775874452
so,W40p0,9,9,-0.08871108271582849,0.08871108271582849
so,W40p0,7,24,-0.08867843476173588,0.08867843476173588
so,W10p0,7,19,-0.08862355223565113,0.08862355223565113
thetao,W20p0,2,0,0.0885556717553856,0.0885556717553856
thetao,W40p0,0,13,-0.08855102248582836,0.08855102248582836
so,W10p0,5,18,0.08854191524008016,0.08854191524008016
so,W40p0,7,8,0.08849345073308063,0.08849345073308063
so,W60p0,1,7,0.08825664438788539,0.08825664438788539
so,W10p0,3,5,0.08810490280865663,0.08810490280865663
thetao,W10p0,1,22,-0.08798580649235856,0.08798580649235856
thetao,W40p0,0,1,-0.08795585671348297,0.08795585671348297
thetao,W30p0,5,21,0.08794344592164789,0.08794344592164789
thetao,W60p0,4,5,0.0876392686420517,0.0876392686420517
thetao,W10p0,6,5,0.08749960170663909,0.08749960170663909
thetao,W60p0,5,24,0.08734802815195515,0.08734802815195515
thetao,W10p0,9,16,-0.08725480203746691,0.08725480203746691
so,W20p0,1,17,0.08712208193287403,0.08712208193287403
so,W60p0,7,19,0.08700814360628005,0.08700814360628005
so,W30p0,2,14,-0.08696892499859495,0.08696892499859495
so,W20p0,0,10,0.08687946214400907,0.08687946214400907
thetao,W40p0,6,6,0.08669580354560591,0.08669580354560591
so,W60p0,6,9,0.08649912426983294,0.08649912426983294
thetao,W40p0,9,7,0.08636331478269339,0.08636331478269339
thetao,W60p0,2,24,0.086277070286097,0.086277070286097
thetao,W20p0,7,19,-0.08627670059099234,0.08627670059099234
so,W30p0,0,20,-0.08620510680523462,0.08620510680523462
thetao,W40p0,7,11,-0.08610586006258321,0.08610586006258321
thetao,W30p0,8,0,0.08608788419309092,0.08608788419309092
so,W40p0,5,24,0.08604707689134887,0.08604707689134887
so,W40p0,6,21,0.0859573877680353,0.0859573877680353
thetao,W30p0,0,18,0.08586530268612357,0.08586530268612357
thetao,W60p0,2,23,0.08584892592855589,0.08584892592855589
so,W30p0,6,9,0.08579850538494434,0.08579850538494434
thetao,W10p0,0,21,-0.08577267361707067,0.08577267361707067
so,W10p0,3,8,0.08575622412546353,0.08575622412546353
so,W20p0,0,16,0.08550125238607581,0.08550125238607581
so,W20p0,4,1,0.08546583661936479,0.08546583661936479
thetao,W60p0,8,9,-0.08545578670818102,0.08545578670818102
so,W20p0,6,9,-0.08518480116493987,0.08518480116493987
thetao,W40p0,0,18,-0.08513505564053926,0.08513505564053926
so,W10p0,1,24,-0.08491072740005408,0.08491072740005408
so,W10p0,7,18,-0.08482541927763979,0.08482541927763979
so,W10p0,7,24,0.08478478842080008,0.08478478842080008
so,W10p0,8,6,0.08473605329876129,0.08473605329876129
thetao,W30p0,7,15,0.08463735964660075,0.08463735964660075
so,W40p0,9,2,-0.08461766416244423,0.08461766416244423
thetao,W30p0,7,21,-0.0844939996299749,0.0844939996299749
so,W60p0,7,21,0.0844476212303001,0.0844476212303001
so,W30p0,7,5,0.08442065246973227,0.08442065246973227
thetao,W60p0,9,17,-0.08437355804329263,0.08437355804329263
so,W60p0,7,17,0.08436643484775093,0.08436643484775093
so,W60p0,2,0,0.08431573838367494,0.08431573838367494
so,W30p0,7,23,0.08422340838119079,0.08422340838119079
thetao,W60p0,8,18,-0.08389887652490119,0.08389887652490119
thetao,W10p0,5,24,0.08384577913318503,0.08384577913318503
so,W40p0,6,22,0.08378516555463927,0.08378516555463927
so,W30p0,2,22,-0.08376468756751518,0.08376468756751518
thetao,W60p0,9,18,-0.0836186010324007,0.0836186010324007
thetao,W10p0,6,20,-0.08346896458576182,0.08346896458576182
thetao,W10p0,1,18,-0.08339613035644522,0.08339613035644522
so,W40p0,8,13,0.08334692055800604,0.08334692055800604
thetao,W20p0,1,5,-0.08312984908987864,0.08312984908987864
thetao,W20p0,9,11,-0.08312462668107543,0.08312462668107543
thetao,W20p0,9,4,-0.08309775442821374,0.08309775442821374
so,W20p0,3,6,0.08299052379766751,0.08299052379766751
so,W60p0,7,16,0.08286949531774358,0.08286949531774358
thetao,W40p0,8,8,-0.08249613478744118,0.08249613478744118
so,W20p0,2,5,0.08239080141602834,0.08239080141602834
thetao,W20p0,5,14,-0.08236466413630118,0.08236466413630118
thetao,W20p0,6,3,-0.08233450747358101,0.08233450747358101
thetao,W20p0,3,22,0.08224921704439087,0.08224921704439087
so,W30p0,3,1,0.08217674447542782,0.08217674447542782
so,W30p0,5,1,0.08217364727529355,0.08217364727529355
so,W60p0,4,8,0.08214716126477539,0.08214716126477539
thetao,W30p0,7,4,-0.08180935371737691,0.08180935371737691
thetao,W20p0,9,7,-0.08154900123888228,0.08154900123888228
so,W20p0,1,25,-0.08149485503223462,0.08149485503223462
thetao,W30p0,9,22,0.08147590894896536,0.08147590894896536
so,W60p0,8,18,0.08131171108439104,0.08131171108439104
so,W10p0,5,14,-0.08110386562519542,0.08110386562519542
thetao,W30p0,5,8,-0.08100897734409893,0.08100897734409893
thetao,W30p0,0,22,0.08075449260343665,0.08075449260343665
thetao,W30p0,0,4,-0.08044079134217477,0.08044079134217477
thetao,W10p0,5,13,0.08042448478568176,0.08042448478568176
so,W40p0,7,25,-0.08040211440217464,0.08040211440217464
so,W30p0,8,25,0.0798376501748663,0.0798376501748663
so,W40p0,9,18,-0.07981105607696337,0.07981105607696337
so,W10p0,1,18,0.0797895164416291,0.0797895164416291
thetao,W60p0,4,2,0.07978884354985963,0.07978884354985963
so,W30p0,0,21,-0.07977940716571648,0.07977940716571648
so,W40p0,5,8,0.07975412580846428,0.07975412580846428
thetao,W30p0,8,2,-0.07973768947879287,0.07973768947879287
so,W30p0,1,2,-0.07969545782884464,0.07969545782884464
so,W20p0,3,0,-0.07967176032602895,0.07967176032602895
thetao,W10p0,1,19,-0.07954455221442683,0.07954455221442683
so,W30p0,9,1,0.0795295543832527,0.0795295543832527
thetao,W10p0,1,17,-0.0794743577596049,0.0794743577596049
so,W60p0,8,20,0.07937821964754842,0.07937821964754842
thetao,W30p0,7,3,-0.07936150121870102,0.07936150121870102
thetao,W60p0,9,21,0.07927258245343505,0.07927258245343505
thetao,W20p0,6,12,0.07924487914442664,0.07924487914442664
thetao,W10p0,8,9,-0.07913184717746159,0.07913184717746159
thetao,W30p0,6,7,0.07908646686309417,0.07908646686309417
thetao,W20p0,7,12,-0.07908007325381222,0.07908007325381222
thetao,W30p0,3,3,0.07900276111605152,0.07900276111605152
thetao,W10p0,5,0,0.07891176870895802,0.07891176870895802
so,W30p0,3,22,0.07886624642426746,0.07886624642426746
thetao,W30p0,0,21,0.07882099459075277,0.07882099459075277
thetao,W20p0,1,0,-0.07872419639153258,0.07872419639153258
so,W60p0,8,16,0.0785930351985517,0.0785930351985517
so,W40p0,4,11,-0.07848680510357414,0.07848680510357414
so,W40p0,8,2,-0.07846179290425231,0.07846179290425231
thetao,W10p0,4,7,0.0783745543813921,0.0783745543813921
thetao,W40p0,0,22,0.07827978061775989,0.07827978061775989
so,W20p0,3,14,0.07815938143405288,0.07815938143405288
thetao,W60p0,1,2,-0.07796096220903292,0.07796096220903292
thetao,W20p0,5,24,0.07786277796344063,0.07786277796344063
so,W30p0,4,9,0.0778537612345246,0.0778537612345246
so,W40p0,8,12,0.07767195360326062,0.07767195360326062
thetao,W60p0,6,12,-0.077638682125207,0.077638682125207
thetao,W60p0,8,6,-0.07761432393492647,0.07761432393492647
so,W30p0,1,21,-0.07759295656775751,0.07759295656775751
thetao,W20p0,6,23,-0.07748418821021602,0.07748418821021602
thetao,W30p0,6,17,-0.07747030085150274,0.07747030085150274
thetao,W20p0,6,20,0.07744676559185562,0.07744676559185562
thetao,W40p0,1,17,0.07739954089991294,0.07739954089991294
so,W40p0,8,4,0.07732662394807725,0.07732662394807725
so,W30p0,9,6,-0.07730134473861792,0.07730134473861792
thetao,W60p0,2,4,0.07726919767576948,0.07726919767576948
thetao,W10p0,7,7,-0.07715064080074192,0.07715064080074192
so,W10p0,9,24,-0.07706796413909651,0.07706796413909651
so,W40p0,9,0,-0.07703875426457382,0.07703875426457382
so,W40p0,2,6,-0.07695844572168571,0.07695844572168571
so,W60p0,4,3,0.07681503927414242,0.07681503927414242
thetao,W30p0,2,1,-0.07671874423511714,0.07671874423511714
thetao,W60p0,9,20,0.0766973915185869,0.0766973915185869
thetao,W60p0,3,24,0.07669375022765244,0.07669375022765244
thetao,W10p0,8,10,-0.07666639168273841,0.07666639168273841
thetao,W40p0,5,19,-0.07666064606483021,0.07666064606483021
thetao,W10p0,3,8,0.07661124007458232,0.07661124007458232
so,W40p0,0,11,-0.07659563936884743,0.07659563936884743
so,W20p0,3,16,-0.07641237879663441,0.07641237879663441
thetao,W20p0,0,13,0.07631373465025573,0.07631373465025573
thetao,W60p0,6,19,-0.07611866084923517,0.07611866084923517
thetao,W40p0,1,16,0.0761120674651362,0.0761120674651362
so,W30p0,4,23,0.07607602888312205,0.07607602888312205
thetao,W40p0,9,10,0.07599495131219701,0.07599495131219701
so,W10p0,6,2,-0.07594293506880956,0.07594293506880956
thetao,W60p0,0,21,-0.07566788657763303,0.07566788657763303
thetao,W40p0,2,13,-0.07564794649803419,0.07564794649803419
so,W30p0,8,9,-0.07544819351611734,0.07544819351611734
so,W60p0,6,13,0.0752607163759171,0.0752607163759171
so,W20p0,7,23,-0.07525837532398019,0.07525837532398019
so,W10p0,9,7,-0.07515200752701229,0.07515200752701229
thetao,W30p0,6,5,0.07514475538476516,0.07514475538476516
thetao,W30p0,3,4,0.0750487942489444,0.0750487942489444
so,W40p0,4,21,0.07503481936115816,0.07503481936115816
thetao,W40p0,3,4,-0.0749003307422423,0.0749003307422423
so,W60p0,9,6,0.07487200623923203,0.07487200623923203
so,W60p0,7,6,0.07466282845443453,0.07466282845443453
thetao,W20p0,9,15,0.0746166485933997,0.0746166485933997
so,W20p0,8,18,0.07460032325209202,0.07460032325209202
thetao,W20p0,0,23,0.07453368799925209,0.07453368799925209
so,W40p0,0,5,-0.07450858740192505,0.07450858740192505
thetao,W20p0,3,4,0.07446318066525408,0.07446318066525408
so,W20p0,8,5,0.07437628817373208,0.07437628817373208
thetao,W10p0,7,9,-0.07436848970058288,0.07436848970058288
so,W40p0,1,22,-0.07416214717700298,0.07416214717700298
thetao,W60p0,1,20,-0.07379363508106569,0.07379363508106569
thetao,W30p0,0,15,-0.07376761259068551,0.07376761259068551
so,W30p0,8,11,-0.07356191380929299,0.07356191380929299
so,W60p0,8,25,0.07353672135130745,0.07353672135130745
so,W30p0,9,4,0.07348891331096731,0.07348891331096731
thetao,W20p0,0,18,-0.07334988344990803,0.07334988344990803
so,W60p0,9,22,0.07327825209230775,0.07327825209230775
so,W30p0,2,16,-0.0732573010925105,0.0732573010925105
thetao,W60p0,3,16,-0.07323416785311555,0.07323416785311555
thetao,W20p0,5,25,0.07323298127078437,0.07323298127078437
so,W60p0,0,15,0.07315105717235074,0.07315105717235074
thetao,W20p0,6,17,0.07312052647534006,0.07312052647534006
thetao,W30p0,5,16,-0.0730318091592456,0.0730318091592456
so,W60p0,5,3,0.07296076264799956,0.07296076264799956
thetao,W10p0,5,23,0.07291258386328815,0.07291258386328815
thetao,W20p0,7,24,-0.07289145438258432,0.07289145438258432
so,W10p0,8,8,0.07275927133234082,0.07275927133234082
thetao,W30p0,1,9,0.07274594025501853,0.07274594025501853
thetao,W40p0,5,18,-0.072719323081497,0.072719323081497
so,W30p0,9,7,-0.07263980329659495,0.07263980329659495
so,W10p0,2,19,0.07245603988630187,0.07245603988630187
so,W30p0,7,17,-0.07213312168360114,0.07213312168360114
thetao,W40p0,8,25,0.07212294658605757,0.07212294658605757
thetao,W10p0,9,10,-0.07195948661084992,0.07195948661084992
thetao,W20p0,7,25,-0.07189092569903713,0.07189092569903713
thetao,W40p0,8,5,0.07179678001612334,0.07179678001612334
thetao,W60p0,1,12,-0.07168682537071125,0.07168682537071125
thetao,W40p0,5,22,-0.07159137915075622,0.07159137915075622
so,W30p0,0,16,0.07148895872132341,0.07148895872132341
thetao,W40p0,3,6,-0.07148882308570259,0.07148882308570259
thetao,W30p0,1,24,-0.07125521754653,0.07125521754653
thetao,W30p0,1,20,-0.07107228931016855,0.07107228931016855
thetao,W40p0,5,10,0.07104943896341577,0.07104943896341577
thetao,W30p0,4,18,0.07103276343492378,0.07103276343492378
so,W40p0,1,23,-0.07101827145962539,0.07101827145962539
so,W20p0,3,23,-0.07101077394217532,0.07101077394217532
thetao,W60p0,0,23,-0.07092647103884457,0.07092647103884457
thetao,W20p0,7,15,0.07049220868498225,0.07049220868498225
so,W30p0,6,0,-0.0703746150047366,0.0703746150047366
thetao,W40p0,3,11,0.07035502246993404,0.07035502246993404
so,W20p0,8,15,-0.07035232239125307,0.07035232239125307
thetao,W10p0,5,5,-0.07035214786199953,0.07035214786199953
thetao,W30p0,2,3,0.07021531095148432,0.07021531095148432
so,W30p0,7,6,0.0699229697170224,0.0699229697170224
so,W20p0,4,18,-0.06976421701403707,0.06976421701403707
thetao,W10p0,8,14,0.06967711132510092,0.06967711132510092
thetao,W10p0,6,7,0.06958619379719133,0.06958619379719133
thetao,W20p0,0,15,-0.06958252373191992,0.06958252373191992
thetao,W60p0,4,11,-0.0695513810994551,0.0695513810994551
so,W60p0,1,18,-0.06954586065808482,0.06954586065808482
so,W40p0,4,16,0.06950268370115258,0.06950268370115258
thetao,W40p0,5,1,0.06946605250933226,0.06946605250933226
so,W60p0,7,14,-0.06945307339580518,0.06945307339580518
so,W40p0,7,18,-0.06931560864686276,0.06931560864686276
so,W40p0,2,15,0.06918849133402584,0.06918849133402584
thetao,W20p0,1,13,0.06911224210183887,0.06911224210183887
thetao,W30p0,4,22,0.06901448418650433,0.06901448418650433
so,W20p0,5,19,-0.06901399359676257,0.06901399359676257
so,W20p0,5,9,0.06898545059693327,0.06898545059693327
so,W10p0,2,21,0.06887587273194071,0.06887587273194071
thetao,W60p0,6,3,0.06864521789007509,0.06864521789007509
thetao,W60p0,6,1,0.0685128026542977,0.0685128026542977
so,W60p0,8,10,-0.06837905927533765,0.06837905927533765
so,W40p0,7,7,0.06836110132938726,0.06836110132938726
so,W60p0,8,23,0.06828741463305515,0.06828741463305515
so,W40p0,0,6,-0.06818511549682493,0.06818511549682493
so,W60p0,7,5,-0.06807155678983925,0.06807155678983925
so,W30p0,3,13,-0.06802599029331814,0.06802599029331814
so,W30p0,7,7,0.06801527317274388,0.06801527317274388
thetao,W20p0,3,8,-0.06790163695061172,0.06790163695061172
so,W30p0,9,18,-0.06783026765744796,0.06783026765744796
thetao,W20p0,5,23,0.06782699769690455,0.06782699769690455
thetao,W40p0,6,5,0.06777827606704652,0.06777827606704652
so,W30p0,7,3,0.06776208878229134,0.06776208878229134
thetao,W10p0,1,16,-0.06769142906868966,0.06769142906868966
so,W40p0,5,20,0.06752314616730218,0.06752314616730218
thetao,W40p0,0,2,-0.0674795297955384,0.0674795297955384
so,W60p0,8,8,0.06745470947364378,0.06745470947364378
so,W40p0,9,13,-0.06737623519578857,0.06737623519578857
thetao,W40p0,5,2,0.06722220966805686,0.06722220966805686
so,W10p0,3,6,0.06720728008504932,0.06720728008504932
so,W30p0,5,7,0.06711491366921232,0.06711491366921232
so,W20p0,8,19,0.06707656640886143,0.06707656640886143
so,W20p0,0,20,-0.06701793293473188,0.06701793293473188
thetao,W20p0,2,15,-0.06698245642947281,0.06698245642947281
so,W40p0,2,17,0.06696176145863461,0.06696176145863461
thetao,W60p0,0,24,-0.06665546623318203,0.06665546623318203
so,W60p0,9,8,0.06654237968628415,0.06654237968628415
so,W30p0,8,5,0.06644086666958708,0.06644086666958708
thetao,W10p0,3,20,0.06625075762765731,0.06625075762765731
thetao,W40p0,5,9,0.06609389080632463,0.06609389080632463
thetao,W40p0,2,6,-0.06602125464059459,0.06602125464059459
so,W20p0,3,21,0.06590425166248459,0.06590425166248459
so,W20p0,7,8,-0.06585093235434718,0.06585093235434718
thetao,W30p0,6,16,-0.06577885841581363,0.06577885841581363
so,W10p0,2,5,-0.06574671267207374,0.06574671267207374
so,W10p0,2,24,0.06573631842656394,0.06573631842656394
so,W10p0,6,16,-0.06572987527912465,0.06572987527912465
thetao,W10p0,2,22,0.06562133471523937,0.06562133471523937
thetao,W60p0,8,4,0.06509218291532454,0.06509218291532454
so,W10p0,0,16,-0.0650876592287421,0.0650876592287421
thetao,W10p0,4,21,-0.06501923700649455,0.06501923700649455
thetao,W10p0,1,23,-0.06500483185658819,0.06500483185658819
so,W20p0,4,17,0.06498268945915389,0.06498268945915389
so,W20p0,0,17,0.0647672067119362,0.0647672067119362
so,W60p0,5,13,0.06471430511050827,0.06471430511050827
so,W30p0,9,15,0.06463900687500285,0.06463900687500285
so,W40p0,1,21,-0.06456306380231248,0.06456306380231248
thetao,W20p0,6,18,0.06449318536066598,0.06449318536066598
so,W60p0,3,24,0.06444995968764192,0.06444995968764192
thetao,W20p0,1,11,-0.06418590474963029,0.06418590474963029
so,W30p0,3,4,0.06411506722022593,0.06411506722022593
so,W60p0,2,5,-0.06410183978699503,0.06410183978699503
so,W60p0,2,10,-0.06393732940697897,0.06393732940697897
thetao,W10p0,6,6,0.06382163850128708,0.06382163850128708
thetao,W20p0,2,2,0.06373196101624712,0.06373196101624712
so,W40p0,3,10,-0.06371831999788338,0.06371831999788338
thetao,W30p0,6,9,0.06350429654502233,0.06350429654502233
thetao,W20p0,7,0,0.06349685514658335,0.06349685514658335
so,W60p0,3,15,-0.06330331341534469,0.06330331341534469
so,W20p0,5,1,0.06320042521921637,0.06320042521921637
so,W20p0,7,25,-0.06308332138280609,0.06308332138280609
so,W60p0,2,1,0.06288716268195121,0.06288716268195121
thetao,W40p0,1,6,0.0627969739396028,0.0627969739396028
thetao,W40p0,5,16,0.06278912015152222,0.06278912015152222
so,W30p0,8,12,0.06278119080828602,0.06278119080828602
so,W40p0,0,23,0.06265693795968304,0.06265693795968304
thetao,W30p0,9,20,0.06264896145944006,0.06264896145944006
so,W10p0,9,0,0.06263501105722791,0.06263501105722791
thetao,W30p0,3,2,0.06262957515011919,0.06262957515011919
so,W60p0,2,15,0.062457717417495104,0.062457717417495104
thetao,W10p0,3,16,-0.06237956577452201,0.06237956577452201
thetao,W60p0,8,11,-0.06226790073747434,0.06226790073747434
thetao,W30p0,1,0,-0.06226028716259297,0.06226028716259297
so,W40p0,1,18,0.062186614182032515,0.062186614182032515
thetao,W60p0,4,10,-0.06211176484293659,0.06211176484293659
thetao,W20p0,5,3,0.06170352360021786,0.06170352360021786
thetao,W30p0,5,17,0.061507786897488696,0.061507786897488696
thetao,W20p0,5,5,0.0615057327326324,0.0615057327326324
so,W60p0,9,19,0.06144435305678805,0.06144435305678805
so,W30p0,2,12,-0.06144123455360095,0.06144123455360095
thetao,W40p0,4,10,0.06142633568892044,0.06142633568892044
thetao,W40p0,6,22,0.06136374668781129,0.06136374668781129
thetao,W10p0,4,5,0.06136163767818098,0.06136163767818098
thetao,W10p0,4,22,-0.061317906679531124,0.061317906679531124
thetao,W40p0,2,3,-0.061307992454650934,0.061307992454650934
thetao,W60p0,5,0,-0.0612991195078701,0.0612991195078701
thetao,W20p0,0,0,0.06116934275801643,0.06116934275801643
so,W10p0,1,20,0.060909842519185284,0.060909842519185284
so,W30p0,9,5,-0.0608693877619369,0.0608693877619369
thetao,W30p0,3,5,0.06085925186985906,0.06085925186985906
so,W10p0,6,14,-0.060731964054337,0.060731964054337
so,W30p0,0,22,-0.060712420557662274,0.060712420557662274
so,W40p0,6,7,-0.060691686291916506,0.060691686291916506
so,W30p0,5,8,0.06063998972976551,0.06063998972976551
so,W10p0,5,13,-0.06049314416086389,0.06049314416086389
thetao,W40p0,8,17,-0.06028102510952775,0.06028102510952775
so,W40p0,7,2,-0.06009592347468298,0.06009592347468298
so,W40p0,0,9,-0.060094060603486134,0.060094060603486134
so,W40p0,9,6,-0.06007375517207197,0.06007375517207197
thetao,W20p0,1,19,0.05999487800769492,0.05999487800769492
thetao,W10p0,2,23,0.05982850456887606,0.05982850456887606
so,W30p0,7,4,0.059786429636463065,0.059786429636463065
so,W30p0,7,21,0.05967451167656783,0.05967451167656783
so,W60p0,6,5,-0.05964702934661033,0.05964702934661033
thetao,W40p0,7,2,-0.05963156605066124,0.05963156605066124
so,W10p0,1,19,0.05958527477494772,0.05958527477494772
thetao,W30p0,9,17,0.059448135319729645,0.059448135319729645
so,W40p0,3,2,0.05944661148150586,0.05944661148150586
so,W20p0,3,19,0.05941636049409697,0.05941636049409697
so,W60p0,3,6,-0.0593084901251476,0.0593084901251476
thetao,W30p0,0,17,0.05924471846679285,0.05924471846679285
thetao,W60p0,0,25,-0.05917379604445724,0.05917379604445724
so,W60p0,9,4,0.059160717716745734,0.059160717716745734
so,W20p0,4,6,-0.059159280456292124,0.059159280456292124
so,W20p0,1,24,-0.05913629263648666,0.05913629263648666
so,W60p0,6,4,0.05895000043061919,0.05895000043061919
thetao,W60p0,8,10,-0.05878631563093009,0.05878631563093009
so,W40p0,6,14,0.05874940776922468,0.05874940776922468
so,W40p0,1,19,0.05874681008225406,0.05874681008225406
so,W60p0,9,16,-0.058721865997578636,0.058721865997578636
thetao,W60p0,6,17,-0.05872116462853689,0.05872116462853689
so,W60p0,0,17,-0.05872102983257865,0.05872102983257865
thetao,W30p0,5,19,0.05865756983657554,0.05865756983657554
so,W30p0,6,16,-0.058641112988168986,0.058641112988168986
so,W60p0,5,14,-0.05861254276793716,0.05861254276793716
so,W20p0,4,23,0.058586907113334676,0.058586907113334676
thetao,W30p0,1,5,0.05846500198011156,0.05846500198011156
so,W10p0,6,21,0.05845923022838858,0.05845923022838858
so,W60p0,4,13,-0.05829235036371627,0.05829235036371627
thetao,W20p0,9,1,-0.0582025397479218,0.0582025397479218
thetao,W10p0,1,13,-0.058137152873458886,0.058137152873458886
thetao,W30p0,8,1,-0.058125147136990685,0.058125147136990685
so,W20p0,3,13,0.05810092359800296,0.05810092359800296
thetao,W10p0,3,18,0.05806219321563994,0.05806219321563994
thetao,W40p0,6,18,0.05800771623584699,0.05800771623584699
