var,lon,mode0,mode,lag,corr,abs_corr
so,W40p0,2,3,0,-0.3940971246957037,0.3940971246957037
so,W60p0,0,1,7,0.3938609448222433,0.3938609448222433
so,W30p0,0,1,6,0.38901068627762625,0.38901068627762625
thetao,W30p0,8,9,13,-0.3838823177942472,0.3838823177942472
thetao,W30p0,4,5,0,0.3829090068568977,0.3829090068568977
so,W60p0,0,1,8,0.38270084457528997,0.38270084457528997
so,W20p0,0,1,5,0.3822195375840029,0.3822195375840029
so,W20p0,0,1,0,0.3818565558536195,0.3818565558536195
so,W10p0,4,5,15,0.3815251649766005,0.3815251649766005
so,W40p0,5,6,17,0.38065206270733315,0.38065206270733315
thetao,W30p0,8,9,14,-0.3789044357122792,0.3789044357122792
so,W20p0,1,2,12,0.3769953436566931,0.3769953436566931
thetao,W20p0,0,1,2,0.3752622439686424,0.3752622439686424
thetao,W10p0,7,8,2,-0.375242452547396,0.375242452547396
so,W40p0,1,2,7,0.3739767982880517,0.3739767982880517
thetao,W60p0,9,10,6,-0.37258563953453727,0.37258563953453727
thetao,W20p0,9,10,20,0.3717703046626424,0.3717703046626424
so,W30p0,4,5,16,0.3715866718652044,0.3715866718652044
so,W10p0,4,5,21,0.37155148163506696,0.37155148163506696
thetao,W10p0,8,9,24,0.37139233547024764,0.37139233547024764
thetao,W20p0,0,1,4,0.3707734495192876,0.3707734495192876
so,W20p0,8,9,25,0.3694615481673682,0.3694615481673682
so,W30p0,5,6,10,-0.369015493229554,0.369015493229554
so,W10p0,4,5,17,0.3686919483775015,0.3686919483775015
thetao,W20p0,9,10,19,0.36826233728470564,0.36826233728470564
so,W30p0,0,1,7,0.3666986425162698,0.3666986425162698
so,W40p0,1,2,6,0.3645295352675356,0.3645295352675356
so,W40p0,1,2,5,0.36301292155798753,0.36301292155798753
so,W20p0,0,1,6,0.3627999136703283,0.3627999136703283
thetao,W10p0,8,9,23,0.360411299926597,0.360411299926597
thetao,W40p0,5,6,0,-0.35929327564506325,0.35929327564506325
so,W10p0,6,7,24,0.3586556938644376,0.3586556938644376
thetao,W10p0,7,8,4,-0.35857930973998303,0.35857930973998303
thetao,W10p0,8,9,19,0.35714329932875294,0.35714329932875294
thetao,W10p0,8,9,22,0.3551325689369471,0.3551325689369471
so,W60p0,8,9,0,-0.3542430179054297,0.3542430179054297
so,W20p0,5,6,17,-0.3536424271382724,0.3536424271382724
thetao,W30p0,8,9,12,-0.35015256960662317,0.35015256960662317
thetao,W20p0,2,3,25,-0.3484950695297709,0.3484950695297709
so,W30p0,5,6,12,-0.34675029736043705,0.34675029736043705
so,W20p0,0,1,4,0.34638391069954555,0.34638391069954555
thetao,W20p0,9,10,21,0.3462504123648499,0.3462504123648499
thetao,W60p0,9,10,7,-0.34539337154103195,0.34539337154103195
