rank,feature_index,feature,coef_std,abscoef_std,cluster_root,cluster_size
249,2104,so W20p0 EOF5 lag2,-0.01571365609576661,0.01571365609576661,2104,1
250,2315,so W20p0 EOF6 lag23,-0.01565820900647793,0.01565820900647793,2315,1
251,379,thetao W40p0 EOF10 lag11,0.01564798496516139,0.01564798496516139,379,1
252,1267,thetao W10p0 EOF8 lag22,-0.015636677640134614,0.015636677640134614,1267,1
253,2025,so W30p0 EOF6 lag20,0.015567445078316599,0.015567445078316599,2025,1
254,2395,so W10p0 EOF6 lag5,0.015564269660038182,0.015564269660038182,2395,1
255,2364,so W10p0 EOF5 lag2,-0.015504026121472303,0.015504026121472303,2364,1
256,1764,so W40p0 EOF5 lag20,-0.015500284373281785,0.015500284373281785,1764,1
257,567,thetao W30p0 EOF8 lag4,0.015496564662184008,0.015496564662184008,567,1
258,1629,so W40p0 EOF10 lag6,-0.015479877861670792,0.015479877861670792,1629,1
259,2219,so W20p0 EOF10 lag13,0.01547791748661251,0.01547791748661251,2219,1
260,1092,thetao W10p0 EOF3 lag5,-0.015459364683127964,0.015459364683127964,1092,1
261,1067,thetao W10p0 EOF8 lag2,0.015444933779810288,0.015444933779810288,1067,1
262,1507,so W60p0 EOF8 lag20,0.015431442820698322,0.015431442820698322,1507,1
263,1958,so W30p0 EOF9 lag13,0.015425411659067774,0.015425411659067774,1958,1
264,978,thetao W20p0 EOF9 lag19,0.015415193920136662,0.015415193920136662,978,1
265,528,thetao W30p0 EOF9 lag0,-0.01540275148316093,0.01540275148316093,528,1
266,2056,so W30p0 EOF7 lag23,-0.015388477625127104,0.015388477625127104,2056,1
267,1797,so W40p0 EOF8 lag23,-0.015368908569031644,0.015368908569031644,1797,1
268,985,thetao W20p0 EOF6 lag20,0.015365306797224119,0.015365306797224119,985,1
269,1141,thetao W10p0 EOF2 lag10,0.0153625250110956,0.0153625250110956,1141,1
270,1558,so W60p0 EOF9 lag25,-0.015362152582865758,0.015362152582865758,1558,1
271,1762,so W40p0 EOF3 lag20,0.01535387458644616,0.01535387458644616,1762,1
272,323,thetao W40p0 EOF4 lag6,-0.015346202474124628,0.015346202474124628,323,1
273,1640,so W40p0 EOF1 lag8,0.01531560753783366,0.01531560753783366,1640,1
274,2460,so W10p0 EOF1 lag12,-0.015306895869930339,0.015306895869930339,2460,1
275,2455,so W10p0 EOF6 lag11,-0.01528676377317674,0.01528676377317674,2455,1
