year,amoc_true,amoc_pred,is_used,is_train,is_test,split_year,alpha,test_r2,model,target,mode,features
1904,12.935986518859863,-0.058805279868925794,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1905,13.079939842224121,-0.06977240635729585,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1906,13.058636665344238,-0.04730147906232087,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1907,12.624588012695312,-0.044712189042656475,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1908,12.836970329284668,-0.06553499494122775,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1909,13.057705879211426,0.06463447198976231,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1910,12.946185111999512,0.05663275412447481,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1911,13.01824951171875,0.08237116585205234,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1912,12.70098876953125,0.06317182009857812,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1913,12.677114486694336,-0.005515750514686481,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1914,12.915324211120605,-0.005827801323784131,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1915,12.932469367980957,-0.07943199363860116,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1916,12.786611557006836,-0.18430818471229232,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1917,12.417640686035156,-0.19647046737310275,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1918,12.74872875213623,-0.18258935739691634,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1919,12.757080078125,-0.15424002857099428,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1920,12.768153190612793,-0.18976423039153342,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1921,12.714388847351074,-0.07890331729482172,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1922,12.730257034301758,-0.024038320035001486,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1923,12.686946868896484,-0.05110217224266822,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1924,12.744315147399902,0.011535617407780452,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1925,13.032299041748047,-0.03194262743435718,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1926,12.73464298248291,-0.10271662918911002,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1927,12.465173721313477,-0.13239580505937296,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1928,12.311683654785156,-0.10518508360719216,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1929,12.482959747314453,-0.01299867454136218,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1930,12.769372940063477,0.03790621919522111,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1931,12.81658935546875,0.038990328114789606,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1932,12.790180206298828,-0.11042052730065034,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1933,12.623878479003906,-0.1983901926574567,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1934,12.4849853515625,-0.13479261919245397,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1935,12.355544090270996,-0.051767717542560744,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1936,12.702869415283203,-0.07406555881189171,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1937,12.648260116577148,-0.06602470296892388,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1938,12.653603553771973,-0.08865764308028895,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1939,12.475015640258789,-0.05830217988050223,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1940,12.661958694458008,-0.03871707630573552,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1941,12.746323585510254,0.004267570038432615,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1942,12.778502464294434,0.014603596115862687,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1943,12.705767631530762,-0.054832688715302655,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1944,12.565754890441895,-0.16429009476072404,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1945,12.73713207244873,-0.08812623631192477,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1946,12.528166770935059,-0.0688738305006334,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1947,12.618817329406738,-0.05056637833707563,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1948,12.714473724365234,-0.00434412105313334,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1949,12.699446678161621,0.016556537387872407,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1950,12.995909690856934,-0.014708335391630767,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1951,12.694808959960938,-0.10977797402604884,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1952,12.65542221069336,-0.08758211743758632,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1953,12.589366912841797,-0.16084933043224559,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1954,12.62951374053955,-0.09581906485153865,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1955,12.704983711242676,0.008494381513211238,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1956,12.820672988891602,0.04200046293102843,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1957,12.829655647277832,-0.007238890735740497,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1958,12.94383716583252,0.10344215292100936,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1959,12.948846817016602,0.2154748096997918,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1960,12.838069915771484,0.11918871503348291,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1961,12.824702262878418,0.08629249793953403,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1962,12.843003273010254,0.0478355939014852,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1963,12.886176109313965,0.03698745000699261,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1964,12.69295883178711,0.0110298080819891,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1965,13.093193054199219,0.03134916746339218,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1966,12.939410209655762,0.05535380987567311,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1967,12.874263763427734,0.048433402930384936,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1968,13.102371215820312,0.08444208331278011,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1969,13.237272262573242,0.036298201147680724,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1970,13.132406234741211,0.015807808281678052,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1971,12.983428001403809,-0.03065768826060956,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1972,12.733006477355957,-0.06885562927432345,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1973,12.793519973754883,-0.04367533950707698,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1974,13.197291374206543,0.035893975993695114,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1975,13.083781242370605,0.08529651773983551,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1976,13.523594856262207,0.09289571657909439,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1977,13.438328742980957,0.09513263109080143,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1978,13.275802612304688,0.10293457716531942,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1979,13.156196594238281,0.06157284958121535,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1980,13.199358940124512,0.08383532914825209,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1981,13.038314819335938,0.02197261727744778,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1982,13.364677429199219,0.04889963031843975,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1983,13.068888664245605,0.004500676704329259,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1984,13.219536781311035,-0.017592374223457677,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1985,13.29448413848877,-0.006143619958242137,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1986,13.611176490783691,0.06617586599113484,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1987,13.330707550048828,0.11061958312896204,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1988,13.239752769470215,0.13287407633549564,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1989,13.637089729309082,0.13939806967733331,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1990,13.265978813171387,0.1633978555789199,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1991,13.323522567749023,0.1636470472701853,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1992,13.187124252319336,0.12342185666787768,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1993,13.289539337158203,0.09722378126806519,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1994,13.666914939880371,0.05832139584113927,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1995,13.619149208068848,0.08361654891988057,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1996,12.944853782653809,0.06606575849267847,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1997,13.291595458984375,0.08573401172829206,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1998,13.371538162231445,0.0916031980459349,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1999,13.380685806274414,0.15322831534754824,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
2000,13.384613990783691,0.18872952835604195,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
2001,13.347586631774902,0.040850901889301384,True,False,True,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
