N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform
1,2,0.1,-1.0214375471268085,0.6297992576155339,0.16174509426728267,0.5237668920303651,4.5,4.0,2,0,none,none,none
2,1,50.0,-1.023864691586836,0.45017999032911493,0.035532400137952114,0.46260248761249767,6.0,3.5,2,0,none,none,none
5,0,20.0,-1.0254537272193476,0.5774994683708763,0.017345880807946648,0.42772002218010974,5.0,2.5,2,0,none,none,none
1,1,1.0,-1.027940055126893,0.5434538465267417,0.13239681774229978,0.5227201519061083,3.0,3.0,2,0,none,none,none
10,2,100.0,-1.0351634180092983,0.03351733636957088,0.21805572727395023,0.6186556241549158,23.0,13.5,2,0,none,none,none
10,0,20.0,-1.0403552588431526,0.37428717870132344,0.17200505207487748,0.5732491370147944,10.0,12.5,2,0,none,none,none
1,2,1.0,-1.0410240869382452,0.6508647320485196,0.1536524347660776,0.5206877721098436,4.5,4.0,2,0,none,none,none
2,2,50.0,-1.044025086037481,0.4492575105616743,0.030840768889260538,0.4519575346186808,9.0,4.5,2,0,none,none,none
2,1,100.0,-1.0540756675651795,0.43990222206356866,0.029539216331822805,0.4597832406274119,6.0,3.5,2,0,none,none,none
1,2,10.0,-1.069248729866266,0.6853147067464979,0.13944897987890967,0.5068155158855091,4.5,4.0,2,0,none,none,none
1,2,20.0,-1.0727794144646774,0.6917463530796502,0.1388997447454316,0.5016431790852997,4.5,4.0,2,0,none,none,none
1,2,30.0,-1.0742114156496716,0.6950124405851431,0.13923875633252347,0.49908717748660036,4.5,4.0,2,0,none,none,none
15,2,10.0,-1.0748466919117934,0.6564454966962419,0.24815983168451572,0.6689951042427726,37.5,14.0,2,0,none,none,none
1,1,10.0,-1.0749392636887163,0.5917764547248034,0.1160242641251177,0.5137543560771538,3.0,3.0,2,0,none,none,none
1,2,50.0,-1.0755899925924346,0.6986204091047259,0.1399297045918272,0.4965376999611228,4.5,4.0,2,0,none,none,none
1,2,100.0,-1.0769329280012596,0.7023804985572428,0.14082169667872338,0.49422661409637686,4.5,4.0,2,0,none,none,none
5,0,10.0,-1.0809530226160995,0.6125920016917197,0.009683526920672841,0.42929058021804756,5.0,2.5,2,0,none,none,none
1,1,20.0,-1.0855156686024983,0.6030320691219431,0.11004255224657708,0.510934566350636,3.0,3.0,2,0,none,none,none
1,1,30.0,-1.0898345909355502,0.6077466885941825,0.1069750795461193,0.5095857187536628,3.0,3.0,2,0,none,none,none
1,1,50.0,-1.093508744797891,0.611869820182674,0.10378722669293655,0.5082393610700434,3.0,3.0,2,0,none,none,none
10,1,50.0,-1.0937728686696961,0.16898828657520293,0.193046006467771,0.6274020420737404,16.5,13.0,2,0,none,none,none
1,1,100.0,-1.0961997311081926,0.6150303195918537,0.10073873725821607,0.5069910371065292,3.0,3.0,2,0,none,none,none
2,2,100.0,-1.1005807283361224,0.4215072807707668,0.026442503942674965,0.4466978486521876,9.0,4.5,2,0,none,none,none
1,0,30.0,-1.1094464602286906,0.4409936715571725,0.12572676491014023,0.5420675336522257,1.0,2.0,2,0,none,none,none
1,0,100.0,-1.109446460228713,0.44099367155714597,0.12572676491013812,0.5420675336522268,1.0,2.0,2,0,none,none,none
1,0,1.0,-1.1094464602287148,0.44099367155718333,0.125726764910139,0.5420675336522259,1.0,2.0,2,0,none,none,none
1,0,0.1,-1.1094464602287397,0.4409936715572191,0.12572676491013837,0.5420675336522266,1.0,2.0,2,0,none,none,none
1,0,50.0,-1.1094464602287522,0.4409936715572481,0.1257267649101409,0.5420675336522253,1.0,2.0,2,0,none,none,none
1,0,0.01,-1.1094464602287655,0.44099367155724367,0.1257267649101384,0.5420675336522257,1.0,2.0,2,0,none,none,none
1,0,20.0,-1.109446460228777,0.4409936715571684,0.12572676491013923,0.5420675336522235,1.0,2.0,2,0,none,none,none
1,0,10.0,-1.1094464602287857,0.4409936715571978,0.12572676491013837,0.5420675336522254,1.0,2.0,2,0,none,none,none
10,0,10.0,-1.1305936500929752,0.4376152711608733,0.16323900756610185,0.5936575872844095,10.0,12.5,2,0,none,none,none
10,2,50.0,-1.1527698183561257,0.03439851844806041,0.17771036896610495,0.6732764504228282,23.0,13.5,2,0,none,none,none
5,0,1.0,-1.1725107197370326,0.659166799050844,-0.003920048555658251,0.43377486404229637,5.0,2.5,2,0,none,none,none
2,0,0.01,-1.1856264965526615,0.5570784076194732,0.05444464372841301,0.49870895346105315,2.0,2.5,2,0,none,none,none
2,0,0.1,-1.185709000130557,0.557114433370583,0.0544330686188847,0.4987125605630716,2.0,2.5,2,0,none,none,none
2,0,1.0,-1.1864940129496013,0.557467632082685,0.05432283157458675,0.49874664715244665,2.0,2.5,2,0,none,none,none
