member,year,is_train_time,y_true,y_pred
r3i1p1f1,1946,True,22.127903,21.874706438542383
r3i1p1f1,1947,True,21.954594,21.82537124853526
r3i1p1f1,1948,True,22.967781,21.837437065273793
r3i1p1f1,1949,True,21.966648,22.248521398828466
r3i1p1f1,1950,True,21.49799,21.5861203747721
r3i1p1f1,1951,True,22.057722,21.247754211121546
r3i1p1f1,1952,True,20.489151,21.81476666563053
r3i1p1f1,1953,True,19.056702,21.824855051921755
r3i1p1f1,1954,True,18.203943,21.607935648616397
r3i1p1f1,1955,True,19.80528,21.278713530037813
r3i1p1f1,1956,True,21.030039,21.384462945276677
r3i1p1f1,1957,True,21.996586,22.001140003546574
r3i1p1f1,1958,True,23.569372,21.609209697073226
r3i1p1f1,1959,True,23.09377,21.78969160822284
r3i1p1f1,1960,True,22.501635,21.899119070165554
r3i1p1f1,1961,True,22.101347,21.373634800975132
r3i1p1f1,1962,True,22.495956,22.240281374826207
r3i1p1f1,1963,True,20.895096,22.529309923394482
r3i1p1f1,1964,True,22.383642,22.17852889052021
r3i1p1f1,1965,True,24.324493,22.512818715971434
r3i1p1f1,1966,True,23.658823,22.93947849538749
r3i1p1f1,1967,True,23.8834,22.717817069904527
r3i1p1f1,1968,True,23.898699,23.16609094801384
r3i1p1f1,1969,True,25.18872,23.56088681019097
r3i1p1f1,1970,True,22.55425,23.312279317684627
r3i1p1f1,1971,True,23.807436,23.402529110747817
r3i1p1f1,1972,True,22.674152,23.317627647496472
r3i1p1f1,1973,True,23.3773,23.469848811434346
r3i1p1f1,1974,True,24.520721,23.23829186642471
r3i1p1f1,1975,True,25.242268,23.73274529935728
r3i1p1f1,1976,True,25.358192,23.409184156199277
r3i1p1f1,1977,True,24.389908,23.336490526937453
r3i1p1f1,1978,True,24.836777,23.810416775048743
r3i1p1f1,1979,True,24.28445,23.885994153967744
r3i1p1f1,1980,True,22.521746,22.756759068576713
r3i1p1f1,1981,True,23.734484,22.809054087559122
r3i1p1f1,1982,True,23.130463,23.116226399567424
r3i1p1f1,1983,True,22.97667,22.893713521149927
r3i1p1f1,1984,True,22.562075,22.991388523964133
r3i1p1f1,1985,True,23.2004,23.63825616532729
r3i1p1f1,1986,True,22.68507,23.628067812955322
r3i1p1f1,1987,True,22.939884,23.730499748014616
r3i1p1f1,1988,True,22.069206,23.512310135236362
r3i1p1f1,1989,True,21.813976,23.15794048575536
r4i1p1f1,1853,True,21.102854,21.43668502968474
r4i1p1f1,1854,True,19.604048,21.606411862093804
r4i1p1f1,1855,True,21.077654,21.712520122918598
r4i1p1f1,1856,True,21.002523,21.380812064614467
r4i1p1f1,1857,True,20.9775,21.251799379792615
r4i1p1f1,1858,True,20.965881,21.2645242401245
r4i1p1f1,1859,True,20.985222,21.463777240555995
r4i1p1f1,1860,True,20.601141,21.54620466790442
r4i1p1f1,1861,True,21.35108,21.812425904758854
r4i1p1f1,1862,True,20.66625,21.946959467015443
r4i1p1f1,1863,True,21.502043,21.802223204860532
r4i1p1f1,1864,True,21.879704,21.925192473423873
r4i1p1f1,1865,True,21.005539,21.840016952773794
r4i1p1f1,1866,True,21.743198,22.044850969695464
r4i1p1f1,1867,True,22.418297,22.119682280377365
r4i1p1f1,1868,True,22.829332,21.663504532203408
r4i1p1f1,1869,True,22.17155,21.43254751245332
r4i1p1f1,1870,True,20.723217,21.21112886832119
r4i1p1f1,1871,True,21.461063,21.729449546730304
r4i1p1f1,1872,True,21.182873,21.86741330495608
r4i1p1f1,1873,True,22.407547,21.40991554831004
r4i1p1f1,1874,True,22.62219,21.48657186045561
r4i1p1f1,1875,True,21.89971,21.99386461429651
r4i1p1f1,1876,True,21.704336,21.654358322691284
r4i1p1f1,1877,True,21.611784,21.575942993886674
r4i1p1f1,1878,True,20.82014,22.23588513830086
r4i1p1f1,1879,True,21.949087,21.92518096022584
r4i1p1f1,1880,True,21.394835,21.185975912208832
r4i1p1f1,1881,True,22.322916,21.347698841296946
r4i1p1f1,1882,True,21.660042,21.420198124669987
r4i1p1f1,1883,True,22.102844,21.173926193289287
r4i1p1f1,1884,True,20.801582,21.057942400353124
r4i1p1f1,1885,True,21.092468,21.48631382880426
r4i1p1f1,1886,True,21.008022,21.38600927382812
r4i1p1f1,1887,True,21.00223,21.134924974533234
r4i1p1f1,1888,True,20.721167,21.320901567070173
r4i1p1f1,1889,True,22.816723,21.538656543980117
r4i1p1f1,1890,True,22.1974,21.645728824693705
r4i1p1f1,1891,True,22.103771,21.957672500738767
r4i1p1f1,1892,True,22.691818,22.009672069470497
r4i1p1f1,1893,True,21.960691,22.189190816941146
r4i1p1f1,1894,True,22.675295,22.09943863529338
r4i1p1f1,1895,True,22.036757,21.689016166985287
r4i1p1f1,1896,True,22.613281,21.783995628442042
r4i1p1f1,1897,True,23.16392,22.38817032378818
r4i1p1f1,1898,True,21.783033,22.106103213938702
r4i1p1f1,1899,True,22.528505,22.459372460956757
r4i1p1f1,1900,True,20.906824,21.998981112284202
r4i1p1f1,1901,True,20.386179,21.861456615888642
r4i1p1f1,1902,True,19.981173,21.667356401971226
r4i1p1f1,1903,True,20.564514,21.591135562862128
r4i1p1f1,1904,True,21.877096,21.733348658821154
r4i1p1f1,1905,True,24.371758,21.988609001286463
r4i1p1f1,1906,True,23.945042,22.173878232059987
r4i1p1f1,1907,True,22.916777,22.769346112121013
r4i1p1f1,1908,True,21.20186,22.46459787284709
r4i1p1f1,1909,True,21.228588,22.31036465685845
r4i1p1f1,1910,True,23.033733,22.63197727173168
r4i1p1f1,1911,True,23.562021,22.50856522237051
r4i1p1f1,1912,True,23.083124,22.275762853990138
r4i1p1f1,1913,True,23.212343,21.984521632646178
r4i1p1f1,1914,True,23.4632,22.379487475852887
r4i1p1f1,1915,True,23.201683,22.51108792628923
r4i1p1f1,1916,True,23.024992,22.472340648545302
r4i1p1f1,1917,True,21.99787,22.71992539694837
r4i1p1f1,1918,True,22.989922,22.466851072349357
