year,amoc_true,amoc_pred,is_used,is_train,is_test,split_year,alpha,test_r2,model,target,mode,features
2004,11.927433967590332,-0.13551802103458332,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2005,12.11929988861084,-0.1689854228055184,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2006,12.08698844909668,-0.1683269128556596,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2007,12.253884315490723,-0.14415571513802009,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2008,12.222139358520508,-0.1557967633763445,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2009,12.162423133850098,-0.15142018555527684,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2010,12.072351455688477,-0.3075118879724677,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2011,12.175118446350098,-0.4570486476600543,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2012,11.827508926391602,-0.4733694631706809,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2013,11.792622566223145,-0.44734237207058924,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2014,11.664278984069824,-0.47349210109472667,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
